id,scope,slice,kind,old,new,declared_at,consumers,persisted,category,decision_ref,status,owner,notes
crm-symbol-d7bcd692,crm,3,symbol,inteiro,entire,apps/crm/semente/semente-crm.ts:71,183,no,,,proposed,codex2,
crm-literal-value-96f76a6e,crm,3,literal-value,observacao,KEEP,apps/crm/semente/semente-crm.ts:299,1,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
crm-ts-local-64f0bd2c,crm,3,ts-local,chave,key,apps/crm/src/app/leads/page.tsx:34,1153,no,,,proposed,codex2,
crm-symbol-a2daa809,crm,3,symbol,direcao,direction,apps/crm/src/app/leads/page.tsx:54,175,no,,,proposed,codex2,
crm-symbol-945afbd8,crm,3,symbol,Segredo,Secret,apps/crm/src/componentes/configuracoes/formulario.tsx:185,11,no,,,proposed,codex2,
crm-symbol-a0cb93e4,crm,3,symbol,contagem,count,apps/crm/src/app/leads/[id]/page.tsx:142,134,no,,,proposed,codex2,
crm-ts-local-8c44704e,crm,3,ts-local,filtros,filters,apps/crm/src/componentes/lista-de-leads.tsx:229,91,no,,,proposed,codex2,
crm-test-title-8b5bc36b,crm,3,test-title,"tirar um filtro apaga o parâmetro dele, e não o deixa vazio na URL",removing a filter deletes its parameter instead of leaving it empty in the URL,apps/crm/tests/filtros.test.ts:55,0,no,,,proposed,codex2,
crm-ts-prop-2cd4df48,crm,3,ts-prop,usuario,user,apps/crm/src/componentes/estrutura-crm.tsx:154,347,no,,,proposed,codex2,
crm-symbol-ab2720aa,crm,3,symbol,PaginaConvite,PageInvitation,apps/crm/src/app/convite/[token]/page.tsx:28,7,no,,,proposed,codex2,
crm-ts-prop-cb79959a,crm,3,ts-prop,descricao,description,apps/crm/src/lib/configuracoes-comum.ts:272,299,no,,,proposed,codex2,
crm-ts-local-8442b58e,crm,3,ts-local,chave,key,apps/crm/src/lib/leads-visao.ts:212,1153,no,,,proposed,codex2,
crm-ts-prop-4f49930d,crm,3,ts-prop,dominio,domain,apps/crm/src/lib/configuracoes-comum.ts:240,476,no,,,proposed,codex2,
crm-ts-prop-c6cd0db5,crm,3,ts-prop,contaNome,accountName,apps/crm/src/lib/funil.ts:151,14,no,,,proposed,codex2,
crm-symbol-80e329f3,crm,3,symbol,contaId,accountId,apps/crm/semente/semente-crm.ts:553,27,no,,,proposed,codex2,
desk-vite-ts-local-1f51a667,desk-vite,3,ts-local,chave,key,apps/desk-vite/src/paginas/preferencias/page.tsx:89,1153,no,,,proposed,codex2,
desk-vite-literal-value-dd454795,desk-vite,3,literal-value,inativos,KEEP,apps/desk-vite/src/lib/ordem.ts:15,8,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
desk-vite-ts-local-efa41071,desk-vite,3,ts-local,parametrosDoModelo,templateParametros,apps/desk-vite/src/paginas/mensagem-ativa/page.tsx:56,5,no,,,proposed,codex2,
desk-vite-file-adbe0070,desk-vite,3,file,sessao.tsx,apps/desk-vite/src/context/session.tsx,apps/desk-vite/src/contexto/sessao.tsx,0,no,,,proposed,codex2,
desk-vite-symbol-e7c6b0db,desk-vite,3,symbol,fila,queue,apps/desk-vite/src/componentes/trilho.tsx:46,993,no,,,proposed,codex2,
desk-vite-symbol-1861695c,desk-vite,3,symbol,filas,queues,apps/desk-vite/src/paginas/atendimentos/conversa.tsx:493,297,no,,,proposed,codex2,
desk-vite-ts-local-bf8df08f,desk-vite,3,ts-local,valor,value,apps/desk-vite/src/lib/acoes.ts:20,1656,no,,,proposed,codex2,
desk-vite-literal-value-126474c7,desk-vite,3,literal-value,duplo-check,KEEP,apps/desk-vite/src/lib/grupos.ts:37,5,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
desk-vite-test-title-248b3e6d,desk-vite,3,test-title,parâmetros do modelo e preferências com padrão,template parameters and preferences with a default,apps/desk-vite/tests/periodo.test.ts:73,0,no,,,proposed,codex2,
desk-vite-test-title-6eae5b3a,desk-vite,3,test-title,"as fixadas ficam no topo, a fixada mais recente por cima, e o resto segue a ordem normal","pinned items stay on top, the most recently pinned above the others, and the rest follow the normal order",apps/desk-vite/tests/ordem.test.ts:85,0,no,,,proposed,codex2,
desk-vite-ts-local-07ca5422,desk-vite,3,ts-local,setErro,setError,apps/desk-vite/src/paginas/atendimentos/compositor.tsx:41,140,no,,,proposed,codex2,
desk-vite-ts-local-a1854d1f,desk-vite,3,ts-local,setOrdem,setOrder,apps/desk-vite/src/paginas/contatos/page.tsx:37,4,no,,,proposed,codex2,
desk-vite-ts-local-98f85120,desk-vite,3,ts-local,estado,state,apps/desk-vite/src/componentes/trilho.tsx:132,1269,no,,,proposed,codex2,
desk-vite-file-285b164e,desk-vite,3,file,entrar.tsx,apps/desk-vite/src/pages/login.tsx,apps/desk-vite/src/paginas/entrar.tsx,3,no,,,proposed,codex2,
desk-vite-ts-local-1ec3bedf,desk-vite,3,ts-local,erro,error,apps/desk-vite/src/componentes/trilho.tsx:144,1478,no,,,proposed,codex2,
desk-vite-ts-prop-438a0cf9,desk-vite,3,ts-prop,contatos,contacts,apps/desk-vite/src/lib/contatos.ts:20,438,no,,,proposed,codex2,
desk-vite-literal-value-36074fff,desk-vite,3,literal-value,historico,KEEP,apps/desk-vite/src/paginas/contatos/page.tsx:207,41,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
desk-vite-ts-local-a78d6963,desk-vite,3,ts-local,estadoEntrega,stateDelivery,apps/desk-vite/tests/grupos.test.ts:9,14,no,,,proposed,codex2,
desk-vite-ts-prop-3098b6dd,desk-vite,3,ts-prop,erro,error,apps/desk-vite/src/lib/api.ts:94,1478,no,,,proposed,codex2,
desk-vite-symbol-a05373c8,desk-vite,3,symbol,intervaloDaEntrega,deliveryIntervalo,apps/desk-vite/src/lib/intervalo-entrega.ts:6,8,no,,,proposed,codex2,
desk-vite-file-8a400bf2,desk-vite,3,file,periodo.test.ts,apps/desk-vite/tests/period.test.ts,apps/desk-vite/tests/periodo.test.ts,0,no,,,proposed,codex2,
desk-vite-ts-prop-1b79c439,desk-vite,3,ts-prop,mensagem,message,apps/desk-vite/src/paginas/atendimentos/thread.tsx:145,1267,no,,,proposed,codex2,
desk-vite-symbol-fef82202,desk-vite,3,symbol,MAX_ARQUIVOS_POR_ENVIO,MAX_FILES_BY_ENVIO,apps/desk-vite/src/lib/anexos.ts:18,9,no,,,proposed,codex2,
desk-vite-ts-local-6d6f88df,desk-vite,3,ts-local,setParametrosDoModelo,templateSetParametros,apps/desk-vite/src/paginas/mensagem-ativa/page.tsx:56,2,no,,,proposed,codex2,
desk-vite-ts-prop-503033d5,desk-vite,3,ts-prop,documento,document,apps/desk-vite/src/paginas/contatos/page.tsx:338,217,no,,,proposed,codex2,
desk-vite-ts-local-1b79c439,desk-vite,3,ts-local,mensagem,message,apps/desk-vite/src/paginas/atendimentos/thread.tsx:145,1267,no,,,proposed,codex2,
desk-vite-ts-prop-077a6735,desk-vite,3,ts-prop,contatoId,contactId,apps/desk-vite/src/lib/ordem.ts:177,226,no,,,proposed,codex2,
desk-vite-symbol-e42bd340,desk-vite,3,symbol,exportarTranscricao,exportarTranscription,apps/desk-vite/src/paginas/atendimentos/conversa.tsx:667,2,no,,,proposed,codex2,
desk-vite-symbol-1af9f433,desk-vite,3,symbol,janelaAberta,windowAberta,apps/desk-vite/src/lib/ordem.ts:65,16,no,,,proposed,codex2,
desk-vite-ts-local-08426b83,desk-vite,3,ts-local,setBusca,setSearch,apps/desk-vite/src/paginas/contatos/page.tsx:36,30,no,,,proposed,codex2,
desk-vite-symbol-ad8a21e6,desk-vite,3,symbol,Contexto,Context,apps/desk-vite/src/contexto/sessao.tsx:19,76,no,,,proposed,codex2,
desk-vite-ts-local-ef8e4a7e,desk-vite,3,ts-local,janelaExpiraEm,windowExpiraIn,apps/desk-vite/src/lib/ordem.ts:66,15,no,,,proposed,codex2,
desk-vite-file-8eb40c8c,desk-vite,3,file,anexos.ts,apps/desk-vite/src/lib/attachments.ts,apps/desk-vite/src/lib/anexos.ts,6,no,,,proposed,codex2,
desk-vite-symbol-280ad044,desk-vite,3,symbol,GrupoDeBaloes,BubblesGroup,apps/desk-vite/src/paginas/atendimentos/thread.tsx:92,2,no,,,proposed,codex2,
desk-vite-ts-local-0086140a,desk-vite,3,ts-local,ordem,order,apps/desk-vite/src/lib/contatos.ts:41,517,no,,,proposed,codex2,
desk-vite-ts-local-de08199d,desk-vite,3,ts-local,fila,queue,apps/desk-vite/src/paginas/atendimentos/coluna.tsx:36,993,no,,,proposed,codex2,
desk-vite-literal-value-ca37e84d,desk-vite,3,literal-value,relogio,KEEP,apps/desk-vite/src/lib/grupos.ts:37,64,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
desk-vite-symbol-df1d7e48,desk-vite,3,symbol,FILTROS,FILTERS,apps/desk-vite/src/lib/ordem.ts:25,2,no,,,proposed,codex2,
desk-vite-symbol-d6f44903,desk-vite,3,symbol,PaginaMetricas,PageMetrics,apps/desk-vite/src/paginas/analytics/page.tsx:34,3,no,,,proposed,codex2,
desk-vite-test-title-d446a627,desk-vite,3,test-title,o sinal de entrega é o do último balão,the delivery indicator is the one from the last bubble,apps/desk-vite/tests/grupos.test.ts:49,0,no,,,proposed,codex2,
desk-vite-symbol-a7769889,desk-vite,3,symbol,deslocamento,offset,apps/desk-vite/src/paginas/analytics/page.tsx:190,34,no,,,proposed,codex2,
desk-vite-literal-value-2f5dfffe,desk-vite,3,literal-value,acoes-em-massa,KEEP,apps/desk-vite/src/componentes/icones-desk.tsx:52,4,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
desk-vite-ts-local-0df6b429,desk-vite,3,ts-local,setAtendenteId,setAgentId,apps/desk-vite/src/paginas/acoes-em-massa/page.tsx:28,4,no,,,proposed,codex2,
desk-vite-symbol-560b0f89,desk-vite,3,symbol,NomeDeLogoDeCanal,NameOfLogoOfChannel,apps/desk-vite/src/lib/canal.ts:12,3,no,,,proposed,codex2,
gestao-vite-ts-local-465615ba,gestao-vite,3,ts-local,bloco,block,apps/gestao-vite/src/paginas/builder/conteudo.ts:105,665,no,,,proposed,codex2,
gestao-vite-ts-prop-af845ca9,gestao-vite,3,ts-prop,fila,queue,apps/gestao-vite/src/componentes/lista-historico.tsx:26,993,no,,,proposed,codex2,
gestao-vite-file-77390ce0,gestao-vite,3,file,nota-avaliacao.ts,apps/management-vite/src/lib/nota-evaluation.ts,apps/gestao-vite/src/lib/nota-avaliacao.ts,1,no,,,proposed,codex2,
gestao-vite-ts-local-53554c1d,gestao-vite,3,ts-local,opcoes,options,apps/gestao-vite/src/componentes/cadastro-embutido-whatsapp.tsx:36,157,no,,,proposed,codex2,
gestao-vite-symbol-99a2274e,gestao-vite,3,symbol,PassoDoConvite,InvitationPasso,apps/gestao-vite/src/paginas/criar/roteador/page.tsx:94,2,no,,,proposed,codex2,
gestao-vite-ts-local-6db9af05,gestao-vite,3,ts-local,valor,value,apps/gestao-vite/src/paginas/novidades/page.tsx:170,1656,no,,,proposed,codex2,
gestao-vite-ts-prop-d5358ee9,gestao-vite,3,ts-prop,erro,error,apps/gestao-vite/src/paginas/builder.tsx:137,1478,no,,,proposed,codex2,
gestao-vite-symbol-995bde7c,gestao-vite,3,symbol,atuais,current,apps/gestao-vite/tests/filtros-monitoramento.test.ts:30,48,no,,,proposed,codex2,
gestao-vite-ts-prop-87022dc5,gestao-vite,3,ts-prop,erro,error,apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx:32,1478,no,,,proposed,codex2,
gestao-vite-symbol-30ccf5d0,gestao-vite,3,symbol,criar,create,apps/gestao-vite/src/paginas/fundo-pipe.tsx:48,235,no,,,proposed,codex2,
gestao-vite-symbol-f38d72f0,gestao-vite,3,symbol,PainelDeSaidas,SaidasPanel,apps/gestao-vite/src/paginas/builder/painel-saidas.tsx:40,3,no,,,proposed,codex2,
gestao-vite-file-640b6214,gestao-vite,3,file,gerenciador.tsx,apps/management-vite/src/pages/flow/analytics/report-manager/manager.tsx,apps/gestao-vite/src/paginas/fluxo/analise/gerenciador-de-relatorios/gerenciador.tsx,0,no,,,proposed,codex2,
gestao-vite-literal-value-8d687139,gestao-vite,3,literal-value,left-bottom,KEEP,apps/gestao-vite/src/paginas/fluxo/analise/dashboard/tela.tsx:151,2,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
gestao-vite-ts-prop-d51c51b0,gestao-vite,3,ts-prop,naFila,inQueue,apps/gestao-vite/src/lib/monitoramento.ts:36,17,no,,,proposed,codex2,
gestao-vite-ts-local-7918ef9e,gestao-vite,3,ts-local,cartoes,cards,apps/gestao-vite/src/paginas/contrato/page.tsx:79,39,no,,,proposed,codex2,
gestao-vite-symbol-285e79ca,gestao-vite,3,symbol,fracao,fraction,apps/gestao-vite/src/lib/nota-avaliacao.ts:51,39,no,,,proposed,codex2,
gestao-vite-test-title-f4f7dfa3,gestao-vite,3,test-title,"as etiquetas viram uma coluna só, separadas por vírgula",tags become a single comma-separated column,apps/gestao-vite/tests/csv-historico.test.ts:79,0,no,,,proposed,codex2,
gestao-vite-front-route-1e278d9a,gestao-vite,3,front-route,/roteador/:*/atendimento/atendentes/gestao/adicionar,/router/:id/attendance/agents/management/add,apps/gestao-vite/src/App.tsx:141,1,no,,,proposed,codex2,
gestao-vite-symbol-e175d4ed,gestao-vite,3,symbol,leituraRegras,readRules,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx:51,1,no,,,proposed,codex2,
gestao-vite-dir-4ba3c37e,gestao-vite,3,dir,apps/gestao-vite/src/contexto,apps/management-vite/src/context,apps/gestao-vite/src/contexto,0,no,,,proposed,codex2,
gestao-vite-test-title-0f2a5b27,gestao-vite,3,test-title,pagamento só fica disponível para templates de Utilidade,payment is only available for Utility templates,apps/gestao-vite/tests/conteudos-regras.test.ts:15,0,no,,,proposed,codex2,
gestao-vite-literal-value-5b4679ab,gestao-vite,3,literal-value,bottom-center,KEEP,apps/gestao-vite/src/paginas/fluxo/analise/dashboard/tela.tsx:151,7,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
gestao-vite-symbol-b9fed545,gestao-vite,3,symbol,valor,value,apps/gestao-vite/src/paginas/fluxo/analise/jornada/sankey.ts:83,1656,no,,,proposed,codex2,
gestao-vite-ts-local-770242a1,gestao-vite,3,ts-local,traducao,translation,apps/gestao-vite/src/paginas/fluxo/conteudos/tela.tsx:480,13,no,,,proposed,codex2,
gestao-vite-ts-prop-a3e7ce76,gestao-vite,3,ts-prop,relatorio,report,apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx:22,26,no,,,proposed,codex2,
gestao-vite-symbol-f136bd8c,gestao-vite,3,symbol,NavegacaoGrowth,NavigationGrowth,apps/gestao-vite/src/paginas/fluxo/growth/navegacao.tsx:52,3,no,,,proposed,codex2,
gestao-vite-ts-local-a8e81cd5,gestao-vite,3,ts-local,acoes,actions,apps/gestao-vite/src/paginas/builder/variaveis.ts:38,155,no,,,proposed,codex2,
gestao-vite-ts-prop-be26ec3d,gestao-vite,3,ts-prop,semPermissao,withoutPermission,apps/gestao-vite/src/paginas/criar/gravar.ts:17,12,no,,,proposed,codex2,
gestao-vite-ts-local-5385bcf5,gestao-vite,3,ts-local,erro,error,apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx:242,1478,no,,,proposed,codex2,
gestao-vite-test-title-dff05582,gestao-vite,3,test-title,"colar ações preserva origem, cria ids únicos e respeita o limite atomicamente","pasting actions preserves origin, creates unique ids and respects the limit atomically",apps/gestao-vite/tests/builder-painels.test.ts:41,0,no,,,proposed,codex2,
gestao-vite-ts-prop-3543512e,gestao-vite,3,ts-prop,escopoTipo,scopeTipo,apps/gestao-vite/src/lib/configuracoes.ts:21,79,no,,,proposed,codex2,
gestao-vite-symbol-bb023637,gestao-vite,3,symbol,SEGMENTO_DO_CANAL,SEGMENT_OF_CHANNEL,apps/gestao-vite/src/lib/canal-do-fluxo.ts:17,2,no,,,proposed,codex2,
gestao-vite-file-546377a8,gestao-vite,3,file,filtros-monitoramento.test.ts,apps/management-vite/tests/filters-monitoring.test.ts,apps/gestao-vite/tests/filtros-monitoramento.test.ts,2,no,,,proposed,codex2,
gestao-vite-symbol-a51d339e,gestao-vite,3,symbol,leitura,read,apps/gestao-vite/src/paginas/implantacao/page.tsx:56,251,no,,,proposed,codex2,
gestao-vite-ts-prop-e58237d5,gestao-vite,3,ts-prop,mensagem,message,apps/gestao-vite/src/paginas/contrato/certificados/tela.tsx:408,1267,no,,,proposed,codex2,
gestao-vite-symbol-f5b9b613,gestao-vite,3,symbol,fila,queue,apps/gestao-vite/src/paginas/fluxo/analise/jornada/jornada.tsx:21,993,no,,,proposed,codex2,
gestao-vite-ts-local-003b8f4e,gestao-vite,3,ts-local,papel,role,apps/gestao-vite/src/paginas/fluxo/equipe/permissoes.ts:99,521,no,,,proposed,codex2,
gestao-vite-ts-prop-bfcf3f66,gestao-vite,3,ts-prop,janela,window,apps/gestao-vite/src/lib/esforco.ts:37,260,no,,,proposed,codex2,
gestao-vite-file-f7c810fb,gestao-vite,3,file,comunicacao-respostas-formulario.tsx,apps/management-vite/src/pages/registrations/communication-respostas-formulario.tsx,apps/gestao-vite/src/paginas/cadastros/comunicacao-respostas-formulario.tsx,0,no,,,proposed,codex2,
gestao-vite-symbol-3ea804c7,gestao-vite,3,symbol,CampoDoPainel,PanelField,apps/gestao-vite/src/componentes/painel-filtros.tsx:126,28,no,,,proposed,codex2,
gestao-vite-file-6218efd5,gestao-vite,3,file,formato.ts,apps/management-vite/src/lib/format.ts,apps/gestao-vite/src/lib/formato.ts,3,no,,,proposed,codex2,
gestao-vite-symbol-33521304,gestao-vite,3,symbol,destino,destination,apps/gestao-vite/tests/builder-editor.test.ts:35,303,no,,,proposed,codex2,
gestao-vite-symbol-079d5d02,gestao-vite,3,symbol,CascaDeConfiguracoes,SettingsShell,apps/gestao-vite/src/paginas/fluxo/configuracoes/casca.tsx:19,3,no,,,proposed,codex2,
gestao-vite-ts-local-4ec655e7,gestao-vite,3,ts-local,erro,error,apps/gestao-vite/src/paginas/contrato/certificados/tela.tsx:722,1478,no,,,proposed,codex2,
gestao-vite-ts-prop-00171e3b,gestao-vite,3,ts-prop,contato,contact,apps/gestao-vite/src/componentes/lista-historico.tsx:25,1026,no,,,proposed,codex2,
gestao-vite-literal-value-922b8a9a,gestao-vite,3,literal-value,acoes,KEEP,apps/gestao-vite/src/paginas/builder/painel.tsx:26,155,unknown,,,proposed,codex2,"glossary-exception: persisted classification unresolved (01-08), deferred to STD-06"
