id,scope,slice,kind,old,new,declared_at,consumers,persisted,category,decision_ref,status,owner,notes
css-css-class-ac4f05ec,css,3,css-class,cartao-lista,card-list,apps/gestao-vite/src/estilos/globais.css:2221,5,no,,,proposed,codex1,
css-css-var-2d62e65c,css,3,css-var,--d-sombra-papel,--d-shadow-paper,apps/desk-vite/src/estilos/globais.css:46,6,no,,,proposed,codex1,"glossary-exception:papel-role (CSS ""paper"" surface component, not the permission-role sense)"
css-css-class-182a1eb2,css,3,css-class,dk-metricas-sub,dk-metrics-sub,apps/desk-vite/src/estilos/globais.css:3148,1,no,,,proposed,codex1,
css-css-class-acfe7df0,css,3,css-class,cf-coluna-metade,cf-column-half,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:929,4,no,,,proposed,codex1,
css-css-class-fa7242ad,css,3,css-class,cf-chaves-criar,cf-keys-create,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:925,1,no,,,proposed,codex1,
css-css-var-9fcd42dc,css,3,css-var,--g-cartao-pad,--g-card-pad,apps/gestao-vite/src/estilos/globais.css:2865,10,no,,,proposed,codex1,
css-css-class-7ca2aa3f,css,3,css-class,da-cartao-escuro,da-card-dark,apps/gestao-vite/src/paginas/fluxo/analise/dashboard/dashboard.css:597,1,no,,,proposed,codex1,
css-css-var-6c4eb499,css,3,css-var,--g-lh-bloco,--g-lh-block,apps/gestao-vite/src/estilos/globais.css:1650,13,no,,,proposed,codex1,
css-css-class-1413df88,css,3,css-class,cf-equipe-vazio,cf-team-empty,apps/gestao-vite/src/paginas/fluxo/equipe/equipe.css:225,1,no,,,proposed,codex1,
css-css-class-e5669018,css,3,css-class,pt-contas,pt-accounts,apps/gestao-vite/src/estilos/globais.css:4577,1,no,,,proposed,codex1,
css-css-class-191b1c09,css,3,css-class,ct-periodo-data,ct-period-data,apps/gestao-vite/src/paginas/fluxo/contatos/contatos.css:217,2,no,,,proposed,codex1,
css-css-class-52dc9e4d,css,3,css-class,dk-cartao-alertas,dk-card-alerts,apps/desk-vite/src/estilos/globais.css:882,1,no,,,proposed,codex1,
css-css-class-46a016bb,css,3,css-class,entrar-ou,login-or,apps/desk-vite/src/estilos/globais.css:2660,3,no,,,proposed,codex1,
css-css-class-cc6b5cb1,css,3,css-class,bl-condicoes,bl-conditions,apps/gestao-vite/src/paginas/builder/painel-bloco.css:614,1,no,,,proposed,codex1,
css-css-class-3e274dcb,css,3,css-class,listagem,listing,apps/crm/src/app/globais.css:472,34,no,,,proposed,codex1,
css-css-class-6e050a0c,css,3,css-class,bl-menu-contexto,bl-menu-context,apps/gestao-vite/src/paginas/builder/editor.css:229,2,no,,,proposed,codex1,
css-css-class-909d4fba,css,3,css-class,sv-acoes,sv-actions,apps/gestao-vite/src/paginas/fluxo/servicos/servicos.css:804,1,no,,,proposed,codex1,
css-css-class-9914675c,css,3,css-class,ct-notificacao,ct-notification,apps/gestao-vite/src/paginas/fluxo/contatos/contatos.css:794,1,no,,,proposed,codex1,
css-css-class-f77c8775,css,3,css-class,cb-vazio,cb-empty,apps/gestao-vite/src/paginas/fluxo/canais/canal-do-bot.css:235,1,no,,,proposed,codex1,
css-css-class-f4c9ef06,css,3,css-class,jr-botao-contatos,jr-button-contacts,apps/gestao-vite/src/paginas/fluxo/analise/jornada/jornada.css:127,1,no,,,proposed,codex1,
css-data-attr-30ee0251,css,3,data-attr,data-categoria=Atendimento,data-category=attendance,apps/gestao-vite/src/paginas/novidades/novidades.css:145,0,no,,,proposed,codex1,
css-css-class-ee044a57,css,3,css-class,fx-coluna,fx-column,apps/gestao-vite/src/paginas/fluxo/integracoes/cabecalho-de-pagina.css:17,16,no,,,proposed,codex1,
css-css-var-88b92267,css,3,css-var,--chave,--key,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:832,0,no,,,proposed,codex1,
css-css-class-6a39cd6e,css,3,css-class,cf-arvore-descricao,cf-tree-description,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:130,1,no,,,proposed,codex1,
css-css-class-f7c3c97a,css,3,css-class,bl-versoes-item,bl-versions-item,apps/gestao-vite/src/paginas/builder/editor.css:921,2,no,,,proposed,codex1,
css-data-attr-840e1f48,css,3,data-attr,data-estado,data-status,apps/desk-vite/src/estilos/globais.css:2443,15,no,,,proposed,codex1,"glossary-exception:estado-state (closed status enum, not general state)"
css-css-var-a10c8c36,css,3,css-var,--dk-estado-min,--dk-status-min,apps/desk-vite/src/estilos/globais.css:372,4,no,,,proposed,codex1,"glossary-exception:estado-state (closed status enum, not general state)"
css-css-class-62f6cdfc,css,3,css-class,bl-cartao--cliente,bl-card--client,apps/gestao-vite/src/paginas/builder/editor.css:828,1,no,,,proposed,codex1,
css-css-var-9d7b3437,css,3,css-var,--g-r-cartao,--g-r-card,apps/gestao-vite/src/estilos/globais.css:4057,26,no,,,proposed,codex1,
css-css-class-29f943ca,css,3,css-class,mon-por-hora-coluna,mon-per-hour-column,apps/gestao-vite/src/estilos/globais.css:1374,1,no,,,proposed,codex1,
css-css-class-bd37024c,css,3,css-class,bl-valores,bl-values,apps/gestao-vite/src/paginas/builder/painel-bloco.css:604,1,no,,,proposed,codex1,
css-css-class-b3a98013,css,3,css-class,dk-cartao,dk-card,apps/desk-vite/src/estilos/globais.css:708,1,no,,,proposed,codex1,
css-css-class-160726bc,css,3,css-class,dk-ativa-selecionados,dk-active-selected,apps/desk-vite/src/estilos/globais.css:3566,1,no,,,proposed,codex1,
css-css-class-81b4e6b5,css,3,css-class,bl-painel--bloco,bl-panel--block,apps/gestao-vite/src/paginas/builder/painel-bloco.css:127,1,no,,,proposed,codex1,"glossary-exception:painel-application (CSS panel component, not the module/route sense)"
css-css-class-27eb7753,css,3,css-class,cb-acoes-entre,cb-actions-between,apps/gestao-vite/src/paginas/fluxo/canais/canal-do-bot.css:126,3,no,,,proposed,codex1,
css-css-class-fcc5a69b,css,3,css-class,fx-contato-nome,fx-contact-name,apps/gestao-vite/src/paginas/fluxo/fluxo.css:120,1,no,,,proposed,codex1,
css-css-class-50c47a6b,css,3,css-class,nv-cartao-titulo,nv-card-title,apps/gestao-vite/src/paginas/novidades/novidades.css:239,1,no,,,proposed,codex1,
css-css-class-994a0266,css,3,css-class,mon-tabela-atendentes,mon-table-agents,apps/gestao-vite/src/paginas/operacao/atendimento.css:1398,1,no,,,proposed,codex1,
css-css-class-c63dc4f8,css,3,css-class,ma-fileira,ma-row,apps/gestao-vite/src/paginas/fluxo/analise/mensagens-ativas/mensagens-ativas.css:405,3,no,,,proposed,codex1,
css-css-class-7962a9c2,css,3,css-class,dk-cartao-info-icone,dk-card-info-icon,apps/desk-vite/src/estilos/globais.css:1105,0,no,,,proposed,codex1,
css-css-class-7058f16b,css,3,css-class,dk-cartao,dk-card,apps/desk-vite/src/estilos/globais.css:732,1,no,,,proposed,codex1,
css-css-class-c2b58237,css,3,css-class,conta-termos,account-terms,apps/gestao-vite/src/paginas/minha-conta/minha-conta.css:512,1,no,,,proposed,codex1,
css-css-class-55e7921f,css,3,css-class,bl-saida-ordem,bl-output-order,apps/gestao-vite/src/paginas/builder/painel-bloco.css:579,3,no,,,proposed,codex1,
css-css-class-7978ed24,css,3,css-class,pt-busca-botao,pt-search-button,apps/gestao-vite/src/estilos/globais.css:3863,1,no,,,proposed,codex1,
css-data-attr-af289060,css,3,data-attr,data-erro,data-error,apps/gestao-vite/src/paginas/minha-conta/minha-conta.css:476,12,no,,,proposed,codex1,
css-css-var-e5586673,css,3,css-var,--bloco,--block,apps/gestao-vite/src/paginas/builder/painel-bloco.css:231,0,no,,,proposed,codex1,
css-css-var-ee5cad93,css,3,css-var,--g-sombra-cartao,--g-shadow-card,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:236,35,no,,,proposed,codex1,
css-css-var-2e4f9a36,css,3,css-var,--d-trilho-cursor,--d-rail-cursor,apps/desk-vite/src/estilos/globais.css:78,6,no,,,proposed,codex1,
css-css-class-51b9971f,css,3,css-class,mb-opcao,mb-option,apps/gestao-vite/src/paginas/contrato/contrato.css:1555,0,no,,,proposed,codex1,
css-css-var-363f491e,css,3,css-var,--g-sombra-cartao,--g-shadow-card,apps/gestao-vite/src/paginas/fluxo/fluxo.css:571,35,no,,,proposed,codex1,
css-css-class-4c159684,css,3,css-class,pipe-aviso-encerramento,pipe-notice-closure,packages/ui/src/estilos.css:48,1,no,,,proposed,codex1,
css-css-class-7601e466,css,3,css-class,pipe-encerramento-ilustracao,pipe-closure-illustration,packages/ui/src/estilos.css:46,1,no,,,proposed,codex1,
css-data-attr-6ad7ca78,css,3,data-attr,data-estado,data-status,apps/desk-vite/src/estilos/globais.css:2290,15,no,,,proposed,codex1,"glossary-exception:estado-state (closed status enum, not general state)"
css-css-class-70cec6a6,css,3,css-class,dk-compositor-papel,dk-composer-paper,apps/desk-vite/src/estilos/globais.css:1648,1,no,,,proposed,codex1,"glossary-exception:papel-role (CSS ""paper"" surface component, not the permission-role sense)"
css-css-class-9b4350ea,css,3,css-class,jr-comunicacao-titulo,jr-communication-title,apps/gestao-vite/src/paginas/fluxo/analise/jornada/jornada.css:199,1,no,,,proposed,codex1,
css-css-class-d0cf7799,css,3,css-class,dk-ativa-form,dk-active-form,apps/desk-vite/src/estilos/globais.css:3451,3,no,,,proposed,codex1,
css-css-class-91fed588,css,3,css-class,ig-interruptor-trilho,ig-switch-rail,apps/gestao-vite/src/paginas/fluxo/integracoes/interruptor.css:28,1,no,,,proposed,codex1,
css-css-class-25ded7ea,css,3,css-class,menu-filtro,menu-filter,apps/crm/src/app/globais.css:1007,1,no,,,proposed,codex1,
css-css-var-abcaafd3,css,3,css-var,--d-trilho-cursor,--d-rail-cursor,apps/desk-vite/src/estilos/globais.css:2414,6,no,,,proposed,codex1,
css-css-class-b983268c,css,3,css-class,pt-paginacao-de,pt-pagination-of,apps/gestao-vite/src/estilos/globais.css:4186,1,no,,,proposed,codex1,
css-css-class-12e049c8,css,3,css-class,entrega,delivery,apps/site/ferramentas/calculadora-de-taxas-do-ifood/index.html:717,207,no,,,proposed,codex1,
css-css-class-1f701ace,css,3,css-class,erro,error,packages/ui/src/estilos/base.css:16,1478,no,,,proposed,codex1,
css-css-class-d2cb3cbf,css,3,css-class,rl-coluna--autor,rl-column--author,apps/gestao-vite/src/paginas/fluxo/analise/relatorios/relatorios.css:82,1,no,,,proposed,codex1,
css-css-class-a9126d54,css,3,css-class,entrar-palco,login-stage,apps/desk-vite/src/estilos/globais.css:2554,4,no,,,proposed,codex1,
css-css-class-14f87150,css,3,css-class,ct-menu-papel,ct-menu-paper,apps/gestao-vite/src/paginas/fluxo/conteudos/conteudos.css:566,1,no,,,proposed,codex1,"glossary-exception:papel-role (CSS ""paper"" surface component, not the permission-role sense)"
css-css-class-aecc8a6f,css,3,css-class,entrar-cartao,login-card,apps/desk-vite/src/estilos/globais.css:2688,6,no,,,proposed,codex1,
css-css-class-c6d5d267,css,3,css-class,entrar-rodape,login-footer,apps/crm/src/app/globais.css:2057,4,no,,,proposed,codex1,
css-data-attr-1fec1050,css,3,data-attr,data-estado=online,data-status=online,apps/desk-vite/src/estilos/globais.css:2443,0,no,,,proposed,codex1,"glossary-exception:estado-state (closed status enum, not general state)"
css-css-class-b642fbb8,css,3,css-class,canal-acao,channel-action,apps/gestao-vite/src/estilos/globais.css:2792,1,no,,,proposed,codex1,
css-css-class-fcce9cec,css,3,css-class,da-barra-valor,da-bar-value,apps/gestao-vite/src/paginas/fluxo/analise/dashboard/dashboard.css:848,1,no,,,proposed,codex1,
css-css-class-808ccb6c,css,3,css-class,bl-valor,bl-value,apps/gestao-vite/src/paginas/builder/editor.css:550,1,no,,,proposed,codex1,
css-css-class-d4d472a0,css,3,css-class,ma-cartao-numero,ma-card-number,apps/gestao-vite/src/paginas/fluxo/analise/mensagens-ativas/mensagens-ativas.css:521,1,no,,,proposed,codex1,
css-css-class-cb23819d,css,3,css-class,dk-compositor-papel,dk-composer-paper,apps/desk-vite/src/estilos/globais.css:1722,1,no,,,proposed,codex1,"glossary-exception:papel-role (CSS ""paper"" surface component, not the permission-role sense)"
css-css-class-0ce6ec4a,css,3,css-class,bl-no--fora-da-busca,bl-node--outside-search,apps/gestao-vite/src/paginas/builder/editor.css:77,1,no,,,proposed,codex1,
css-css-class-500c6423,css,3,css-class,dk-trilho-itens,dk-rail-items,apps/desk-vite/src/estilos/globais.css:165,2,no,,,proposed,codex1,
css-css-class-83207d4c,css,3,css-class,cartao-rel,card-rel,apps/gestao-vite/src/estilos/globais.css:2100,29,no,,,proposed,codex1,
css-css-class-5d7d57f3,css,3,css-class,jr-filtro-rotulo,jr-filter-label,apps/gestao-vite/src/paginas/fluxo/analise/jornada/jornada.css:73,1,no,,,proposed,codex1,
css-css-class-627b2276,css,3,css-class,dk-contato-rosto,dk-contact-face,apps/desk-vite/src/estilos/globais.css:2964,1,no,,,proposed,codex1,
css-css-class-62df3651,css,3,css-class,bl-menu-contexto,bl-menu-context,apps/gestao-vite/src/paginas/builder/editor.css:301,2,no,,,proposed,codex1,
css-css-class-a7eb147a,css,3,css-class,sv-cartao,sv-card,apps/gestao-vite/src/paginas/fluxo/servicos/servicos.css:243,1,no,,,proposed,codex1,
css-css-class-587d280d,css,3,css-class,da-fluxo,da-flow,apps/gestao-vite/src/paginas/fluxo/analise/dashboard/dashboard.css:1165,1,no,,,proposed,codex1,
css-css-class-5410e998,css,3,css-class,gr-arquivo,gr-file,apps/gestao-vite/src/paginas/fluxo/growth/growth.css:419,1,no,,,proposed,codex1,
css-css-class-c3bca215,css,3,css-class,pipe-encerramento-detalhes,pipe-closure-details,packages/ui/src/estilos.css:46,1,no,,,proposed,codex1,
css-css-class-f90043d1,css,3,css-class,ct-informacoes,ct-information,apps/gestao-vite/src/paginas/fluxo/contatos/contatos.css:434,1,no,,,proposed,codex1,
css-css-class-9ab6cbb1,css,3,css-class,bl-painel,bl-panel,apps/gestao-vite/src/paginas/builder/editor.css:238,4,no,,,proposed,codex1,"glossary-exception:painel-application (CSS panel component, not the module/route sense)"
css-css-var-954601a6,css,3,css-var,--g-lh-bloco,--g-lh-block,apps/gestao-vite/src/estilos/globais.css:4938,13,no,,,proposed,codex1,
css-css-class-6dc7809a,css,3,css-class,bl-painel--bloco,bl-panel--block,apps/gestao-vite/src/paginas/builder/painel-bloco.css:231,1,no,,,proposed,codex1,"glossary-exception:painel-application (CSS panel component, not the module/route sense)"
css-css-class-d48d1f38,css,3,css-class,sv-cartao-acoes,sv-card-actions,apps/gestao-vite/src/paginas/fluxo/servicos/servicos.css:295,1,no,,,proposed,codex1,
css-css-class-c3b11136,css,3,css-class,mb-convite-feito,mb-invitation-done,apps/gestao-vite/src/paginas/contrato/contrato.css:1741,3,no,,,proposed,codex1,
css-css-var-1720696c,css,3,css-var,--g-sombra-cartao,--g-shadow-card,apps/gestao-vite/src/paginas/fluxo/contatos/contatos.css:234,35,no,,,proposed,codex1,
css-css-class-a989a416,css,3,css-class,secao,section,apps/crm/src/app/globais.css:1345,13,no,,,proposed,codex1,
css-css-class-b650c277,css,3,css-class,pt-paginacao-icone,pt-pagination-icon,apps/gestao-vite/src/estilos/globais.css:4210,4,no,,,proposed,codex1,
css-css-var-c5945802,css,3,css-var,--cm-passagem,--cm-transition,apps/gestao-vite/src/paginas/contrato/certificados/certificados.css:46,3,no,,,proposed,codex1,
css-css-class-98a2892c,css,3,css-class,gr-tabela-rolagem,gr-table-scroll,apps/gestao-vite/src/paginas/fluxo/growth/growth.css:309,3,no,,,proposed,codex1,
css-css-class-ef0902c7,css,3,css-class,ativa,active,apps/gestao-vite/src/estilos/globais.css:4658,340,no,,,proposed,codex1,
css-css-class-7df7f1d5,css,3,css-class,bl-painel--bloco,bl-panel--block,apps/gestao-vite/src/paginas/builder/painel-bloco.css:95,1,no,,,proposed,codex1,"glossary-exception:painel-application (CSS panel component, not the module/route sense)"
css-css-class-8464fc3b,css,3,css-class,faixa-filtros,strip-filters,apps/gestao-vite/src/estilos/globais.css:913,4,no,,,proposed,codex1,
css-css-class-00cb373b,css,3,css-class,bl-painel-titulo,bl-panel-title,apps/gestao-vite/src/paginas/builder/editor.css:417,3,no,,,proposed,codex1,"glossary-exception:painel-application (CSS panel component, not the module/route sense)"
css-css-class-40cd0c59,css,3,css-class,bl-condicao-se,bl-condition-if,apps/gestao-vite/src/paginas/builder/editor.css:476,1,no,,,proposed,codex1,
css-css-class-36df341b,css,3,css-class,entrar-lockup,login-lockup,apps/gestao-vite/src/estilos/globais.css:3008,5,no,,,proposed,codex1,
css-css-class-d0d3cfed,css,3,css-class,bl-painel--bloco,bl-panel--block,apps/gestao-vite/src/paginas/builder/painel-bloco.css:563,1,no,,,proposed,codex1,"glossary-exception:painel-application (CSS panel component, not the module/route sense)"
css-css-var-9c5e16fb,css,3,css-var,--d-trilho-tinta,--d-rail-ink,apps/desk-vite/src/estilos/globais.css:67,6,no,,,proposed,codex1,
css-css-class-cbb3fe84,css,3,css-class,dk-conversa-ticket,dk-conversation-ticket,apps/desk-vite/src/estilos/globais.css:1239,1,no,,,proposed,codex1,
css-css-class-c7da9f09,css,3,css-class,sv-acoes,sv-actions,apps/gestao-vite/src/paginas/fluxo/servicos/servicos.css:721,1,no,,,proposed,codex1,
css-css-class-9171b8e3,css,3,css-class,pt-contas,pt-accounts,apps/gestao-vite/src/estilos/globais.css:4571,1,no,,,proposed,codex1,
css-css-class-45a07ba5,css,3,css-class,cf-modal-acoes,cf-modal-actions,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:909,3,no,,,proposed,codex1,
css-css-class-555c44f2,css,3,css-class,sv-cartao-acoes,sv-card-actions,apps/gestao-vite/src/paginas/fluxo/servicos/servicos.css:282,1,no,,,proposed,codex1,
css-css-class-9afa4e59,css,3,css-class,principais,main,apps/crm/src/app/globais.css:1291,19,no,,,proposed,codex1,
css-css-var-e7ad86b4,css,3,css-var,--g-sombra-cartao,--g-shadow-card,apps/gestao-vite/src/estilos/globais.css:2473,35,no,,,proposed,codex1,
css-css-var-6ffcc91c,css,3,css-var,--g-r-cartao,--g-r-card,apps/gestao-vite/src/estilos/globais.css:1985,26,no,,,proposed,codex1,
css-css-class-2d11f4cc,css,3,css-class,bl-menu-contexto,bl-menu-context,apps/gestao-vite/src/paginas/builder/editor.css:290,2,no,,,proposed,codex1,
css-css-class-7aac438b,css,3,css-class,bloco-rel-grade,block-rel-grid,apps/gestao-vite/src/estilos/globais.css:2117,5,no,,,proposed,codex1,
css-css-class-9aef77f4,css,3,css-class,pg-por-pagina,pg-per-page,apps/gestao-vite/src/estilos/globais.css:4764,1,no,,,proposed,codex1,
css-css-class-df010d95,css,3,css-class,fx-contato-menu,fx-contact-menu,apps/gestao-vite/src/paginas/fluxo/fluxo.css:137,1,no,,,proposed,codex1,
css-css-class-4760d82d,css,3,css-class,cf-chave-coluna,cf-key-column,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:766,4,no,,,proposed,codex1,
css-css-var-a3b04233,css,3,css-var,--g-lh-cartao,--g-lh-card,apps/gestao-vite/src/estilos/globais.css:1394,20,no,,,proposed,codex1,
css-css-class-d7d90329,css,3,css-class,bl-condicao-campos,bl-condition-fields,apps/gestao-vite/src/paginas/builder/editor.css:672,1,no,,,proposed,codex1,
css-css-class-d45305b7,css,3,css-class,dk-contatos-rodape-papel,dk-contacts-footer-paper,apps/desk-vite/src/estilos/globais.css:3052,1,no,,,proposed,codex1,"glossary-exception:papel-role (CSS ""paper"" surface component, not the permission-role sense)"
css-css-class-3b2fbd97,css,3,css-class,fx-descricao,fx-description,apps/gestao-vite/src/paginas/fluxo/fluxo.css:685,1,no,,,proposed,codex1,
css-css-class-f6576f98,css,3,css-class,bl-cabecalho-fileira,bl-header-row,apps/gestao-vite/src/paginas/builder/editor.css:733,1,no,,,proposed,codex1,
css-data-attr-f1311f42,css,3,data-attr,data-estado=drawer,data-status=drawer,apps/desk-vite/src/estilos/globais.css:2295,0,no,,,proposed,codex1,"glossary-exception:estado-state (closed status enum, not general state)"
css-css-class-b61a7c06,css,3,css-class,listagem,listing,apps/crm/src/app/globais.css:887,34,no,,,proposed,codex1,
css-css-var-22933e37,css,3,css-var,--trilho,--rail,apps/crm/src/app/globais.css:1433,5,no,,,proposed,codex1,
css-css-class-61c6b906,css,3,css-class,dk-status-opcao,dk-status-option,apps/desk-vite/src/estilos/globais.css:2422,2,no,,,proposed,codex1,
css-css-class-f74d8858,css,3,css-class,gr-filtros,gr-filters,apps/gestao-vite/src/paginas/fluxo/growth/growth.css:223,1,no,,,proposed,codex1,
css-css-class-0c8aea80,css,3,css-class,dk-contatos-itens,dk-contacts-items,apps/desk-vite/src/estilos/globais.css:2938,1,no,,,proposed,codex1,
css-css-class-5b024d98,css,3,css-class,jr-comunicacao-imagem,jr-communication-image,apps/gestao-vite/src/paginas/fluxo/analise/jornada/jornada.css:192,1,no,,,proposed,codex1,
css-css-var-25cb6f75,css,3,css-var,--p-erro-conteudo,--p-error-content,apps/gestao-vite/src/paginas/fluxo/servicos/servicos.css:750,82,no,,,proposed,codex1,
css-css-class-8a6d06af,css,3,css-class,pilula-valor,pill-value,apps/gestao-vite/src/estilos/globais.css:1080,2,no,,,proposed,codex1,
css-css-class-57de7a3a,css,3,css-class,bl-condicao-linha,bl-condition-line,apps/gestao-vite/src/paginas/builder/editor.css:656,1,no,,,proposed,codex1,
css-css-var-3334e8f1,css,3,css-var,--erro,--error,apps/gestao-vite/src/paginas/contrato/contrato.css:1346,0,no,,,proposed,codex1,
css-css-class-86489ce5,css,3,css-class,cf-papel,cf-paper,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:251,2,no,,,proposed,codex1,"glossary-exception:papel-role (CSS ""paper"" surface component, not the permission-role sense)"
css-css-class-bd0494c8,css,3,css-class,bl-painel--bloco,bl-panel--block,apps/gestao-vite/src/paginas/builder/painel-bloco.css:88,1,no,,,proposed,codex1,"glossary-exception:painel-application (CSS panel component, not the module/route sense)"
css-css-class-7e69a737,css,3,css-class,bl-secao,bl-section,apps/gestao-vite/src/paginas/builder/editor.css:526,5,no,,,proposed,codex1,
css-css-class-fa416f18,css,3,css-class,dk-prefs-secao,dk-prefs-section,apps/desk-vite/src/estilos/globais.css:3746,1,no,,,proposed,codex1,
css-data-attr-95ab0444,css,3,data-attr,data-primeiro,data-first,apps/site/assets/site.js:217,2,no,,,proposed,codex1,
css-css-var-ee81f9c8,css,3,css-var,--vazio,--empty,apps/gestao-vite/src/paginas/fluxo/analise/dicionario-de-dados/dicionario.css:508,0,no,,,proposed,codex1,
css-css-class-25244731,css,3,css-class,cb-coluna,cb-column,apps/gestao-vite/src/paginas/fluxo/canais/canal-do-bot.css:64,10,no,,,proposed,codex1,
css-css-class-ef5c7716,css,3,css-class,ct-filtros-titulo,ct-filters-title,apps/gestao-vite/src/paginas/fluxo/contatos/contatos.css:35,1,no,,,proposed,codex1,
css-css-class-241cf163,css,3,css-class,bl-bloco--atendimento,bl-block--attendance,apps/gestao-vite/src/paginas/builder.css:340,0,no,,,proposed,codex1,
css-css-class-61334d57,css,3,css-class,ma-fileira-ultima,ma-row-last,apps/gestao-vite/src/paginas/fluxo/analise/mensagens-ativas/mensagens-ativas.css:410,1,no,,,proposed,codex1,
css-css-class-74862bf1,css,3,css-class,g-painel,g-panel,apps/gestao-vite/src/estilos/globais.css:404,7,no,,,proposed,codex1,"glossary-exception:painel-application (CSS panel component, not the module/route sense)"
css-css-class-4526a73d,css,3,css-class,bl-valores-campo,bl-values-field,apps/gestao-vite/src/paginas/builder/editor.css:551,1,no,,,proposed,codex1,
css-css-class-fe2553a1,css,3,css-class,ck-pagina,ck-page,apps/gestao-vite/src/paginas/fluxo/growth/growth.css:476,2,no,,,proposed,codex1,
css-css-class-973ebad4,css,3,css-class,mb-convite-modelo,mb-invitation-template,apps/gestao-vite/src/paginas/contrato/contrato.css:1640,1,no,,,proposed,codex1,
css-css-class-6379e42a,css,3,css-class,bl-conteudo-introducao,bl-content-introduction,apps/gestao-vite/src/paginas/builder/painel-bloco.css:280,2,no,,,proposed,codex1,
css-css-class-58512775,css,3,css-class,cf-casca,cf-shell,apps/gestao-vite/src/paginas/fluxo/configuracoes/configuracoes.css:59,1,no,,,proposed,codex1,
css-css-class-d513f6fc,css,3,css-class,dk-conversa-ticket,dk-conversation-ticket,apps/desk-vite/src/estilos/globais.css:1252,1,no,,,proposed,codex1,
css-css-class-b401c22f,css,3,css-class,barra-selecao,bar-selection,apps/gestao-vite/src/estilos/globais.css:2372,1,no,,,proposed,codex1,
css-css-class-00efb39b,css,3,css-class,busca-topo,search-top,apps/gestao-vite/src/estilos/globais.css:3322,2,no,,,proposed,codex1,
