id,scope,slice,kind,old,new,declared_at,consumers,persisted,category,decision_ref,status,owner,notes
workers-symbol-136f66aa,workers,2,symbol,LinhaContato,LineContact,apps/workers/src/gerenciador-de-contatos.ts:45,13,no,,,proposed,codex1,
workers-symbol-15390831,workers,2,symbol,FILA_DICIONARIO_CRM,QUEUE_DICTIONARY_CRM,apps/workers/src/filas.ts:84,7,no,,,proposed,codex1,
workers-symbol-168bc57b,workers,2,symbol,bancoDono,databaseOwner,apps/workers/src/banco.ts:30,85,no,,,proposed,codex1,
workers-symbol-1b077780,workers,2,symbol,salvarContato,saveContact,apps/workers/src/gerenciador-de-contatos.ts:181,6,no,,,proposed,codex1,
workers-symbol-21360966,workers,2,symbol,semMidia,withoutMedia,apps/workers/tests/whatsapp.test.ts:46,3,no,,,proposed,codex1,
workers-symbol-25606fe0,workers,2,symbol,contagem,count,apps/workers/src/agregacao.ts:246,134,no,,,proposed,codex1,
workers-symbol-26fc9692,workers,2,symbol,tipoMidia,typeMedia,apps/workers/src/entrega.ts:313,4,no,,,proposed,codex1,
workers-symbol-281d4562,workers,2,symbol,chave,key,apps/workers/src/agregacao.ts:223,1153,no,,,proposed,codex1,
workers-symbol-28a4eadc,workers,2,symbol,FILA_AGREGACAO,QUEUE_AGGREGATION,apps/workers/src/filas.ts:13,4,no,,,proposed,codex1,
workers-symbol-2cb5b364,workers,2,symbol,contato,contact,apps/workers/src/importacao-de-contatos.ts:134,1026,no,,,proposed,codex1,
workers-symbol-2d00219b,workers,2,symbol,processarImportacao,processarImport,apps/workers/src/importacao-de-contatos.ts:97,5,no,,,proposed,codex1,
workers-symbol-2e29d073,workers,2,symbol,filaAgregacao,queueAggregation,apps/workers/src/main.ts:22,1,no,,,proposed,codex1,
workers-symbol-37427015,workers,2,symbol,formatoDaPergunta,formatOfPergunta,apps/workers/src/whatsapp/interativo.ts:37,17,no,,,proposed,codex1,
workers-symbol-3a9a746b,workers,2,symbol,variaveis,variables,apps/workers/src/entrega.ts:351,134,no,,,proposed,codex1,
workers-symbol-3aa49a36,workers,2,symbol,ParametrosDoContato,ParametersOfContact,apps/workers/src/gerenciador-de-contatos.ts:34,7,no,,,proposed,codex1,
workers-symbol-3e9ae0be,workers,2,symbol,ANEXO,ATTACHMENT,apps/workers/src/messenger.ts:5,8,no,,,proposed,codex1,
workers-symbol-4199d43f,workers,2,symbol,dados,data,apps/workers/src/instagram.ts:76,669,no,,,proposed,codex1,
workers-symbol-43f8ce0a,workers,2,symbol,atendimento,attendance,apps/workers/src/agregacao.ts:243,673,no,,,proposed,codex1,
workers-symbol-44a8b969,workers,2,symbol,FILA_ENTRADA,QUEUE_INBOUND,apps/workers/src/filas.ts:11,9,no,,,proposed,codex1,
workers-symbol-44eaaea8,workers,2,symbol,bancoApp,databaseApp,apps/workers/src/banco.ts:25,29,no,,,proposed,codex1,
workers-symbol-47452460,workers,2,symbol,montarComponentes,assembleComponents,apps/workers/src/whatsapp/template.ts:81,9,no,,,proposed,codex1,
workers-symbol-47dcf71f,workers,2,symbol,FILA_PROCESS_HTTP,QUEUE_PROCESS_HTTP,apps/workers/src/filas.ts:17,4,no,,,proposed,codex1,
workers-symbol-48cee19e,workers,2,symbol,urlDaMidia,urlOfMedia,apps/workers/src/entrega.ts:421,3,no,,,proposed,codex1,
workers-symbol-4ab38a7f,workers,2,symbol,ConteudoMidia,ContentMedia,apps/workers/src/whatsapp/cliente.ts:30,4,no,,,proposed,codex1,
workers-symbol-4dab5c02,workers,2,symbol,PoliticaMidia,PolicyMedia,apps/workers/src/whatsapp/midia.ts:17,3,no,,,proposed,codex1,
workers-symbol-4f067b0e,workers,2,symbol,chaveDaColuna,keyOfColumn,apps/workers/src/importacao-de-contatos.ts:64,8,no,,,proposed,codex1,
workers-symbol-5082e41b,workers,2,symbol,JobEntrega,JobDelivery,apps/workers/src/filas.ts:19,7,no,,,proposed,codex1,
workers-symbol-55506f6d,workers,2,symbol,ResultadoEntrega,ResultDelivery,apps/workers/src/entrega.ts:68,6,no,,,proposed,codex1,
workers-symbol-5a814251,workers,2,symbol,OpcoesEntrega,OptionsDelivery,apps/workers/src/entrega.ts:75,2,no,,,proposed,codex1,
workers-symbol-5fc7936a,workers,2,symbol,FORMATO_EMAIL,FORMAT_EMAIL,apps/workers/src/gerenciador-de-contatos.ts:32,1,no,,,proposed,codex1,
workers-symbol-64bc66a9,workers,2,symbol,dados,data,apps/workers/src/whatsapp/real.ts:89,669,no,,,proposed,codex1,
workers-symbol-665b94ec,workers,2,symbol,ANEXO,ATTACHMENT,apps/workers/src/instagram.ts:41,8,no,,,proposed,codex1,
workers-symbol-66e3e1fd,workers,2,symbol,FalhaMidia,FailsMedia,apps/workers/src/whatsapp/midia.ts:96,2,no,,,proposed,codex1,
workers-symbol-67b3c8de,workers,2,symbol,FILA_ESPELHO_CRM,QUEUE_MIRROR_CRM,apps/workers/src/filas.ts:14,7,no,,,proposed,codex1,
workers-symbol-6b846c11,workers,2,symbol,credenciaisDo,credentialsOf,apps/workers/src/entrega.ts:400,6,no,,,proposed,codex1,
workers-symbol-6c7683ac,workers,2,symbol,JobDicionarioCrm,JobDictionaryCrm,apps/workers/src/filas.ts:86,6,no,,,proposed,codex1,
workers-symbol-6c7f0541,workers,2,symbol,preferenciasInterativasDe,preferencesInteractiveOf,apps/workers/src/whatsapp/interativo.ts:48,6,no,,,proposed,codex1,
workers-symbol-77135b88,workers,2,symbol,PerguntaDoFluxo,PerguntaOfFlow,apps/workers/src/whatsapp/interativo.ts:32,4,no,,,proposed,codex1,
workers-symbol-778d88ab,workers,2,symbol,midia,media,apps/workers/src/whatsapp/real.ts:159,31,no,,,proposed,codex1,
workers-symbol-779cb4c8,workers,2,symbol,montarContato,assembleContact,apps/workers/src/gerenciador-de-contatos.ts:121,3,no,,,proposed,codex1,
workers-symbol-78099ecd,workers,2,symbol,TipoMidia,TypeMedia,apps/workers/src/whatsapp/midia.ts:15,6,no,,,proposed,codex1,
workers-symbol-7dc9658b,workers,2,symbol,fila,queue,apps/workers/src/agregacao.ts:241,993,no,,,proposed,codex1,
workers-symbol-7deb6384,workers,2,symbol,ComponenteCloudApi,ComponentCloudApi,apps/workers/src/whatsapp/template.ts:52,3,no,,,proposed,codex1,
workers-symbol-8009351f,workers,2,symbol,FILA_IMPORTACAO,QUEUE_IMPORT,apps/workers/src/filas.ts:101,5,no,,,proposed,codex1,
workers-symbol-81239657,workers,2,symbol,credenciais,credentials,apps/workers/src/entrega.ts:234,34,no,,,proposed,codex1,
workers-symbol-889725f8,workers,2,symbol,deslocamento,offset,apps/workers/src/whatsapp/template.ts:24,34,no,,,proposed,codex1,
workers-symbol-896c4fb2,workers,2,symbol,mensagem,message,apps/workers/src/instagram.ts:50,1267,no,,,proposed,codex1,
workers-symbol-8a7d89fa,workers,2,symbol,botoes,buttons,apps/workers/tests/interativo.test.ts:29,24,no,,,proposed,codex1,
workers-symbol-8d51827c,workers,2,symbol,ParametroFaltandoErro,ParametroMissingError,apps/workers/src/whatsapp/template.ts:57,11,no,,,proposed,codex1,
workers-symbol-8d6a87b0,workers,2,symbol,ResumoAgregacao,SummaryAggregation,apps/workers/src/agregacao.ts:26,4,no,,,proposed,codex1,
workers-symbol-9167b99a,workers,2,symbol,JobEntrada,JobInbound,apps/workers/src/filas.ts:26,5,no,,,proposed,codex1,
workers-symbol-9308d821,workers,2,symbol,POLITICA_MIDIA_PADRAO,POLICY_MEDIA_DEFAULT,apps/workers/src/whatsapp/midia.ts:26,3,no,,,proposed,codex1,
workers-symbol-9453005f,workers,2,symbol,tokenAcesso,tokenAccess,apps/workers/src/entrega.ts:228,75,no,,,proposed,codex1,
workers-symbol-99240705,workers,2,symbol,agregacao,aggregation,apps/workers/src/main.ts:42,3,no,,,proposed,codex1,
workers-symbol-99ca5e88,workers,2,symbol,erros,errors,apps/workers/src/gerenciador-de-contatos.ts:147,110,no,,,proposed,codex1,
workers-symbol-99de108b,workers,2,symbol,umContato,umContact,apps/workers/src/gerenciador-de-contatos.ts:61,4,no,,,proposed,codex1,
workers-symbol-9ad7c4e5,workers,2,symbol,PreferenciasInterativas,PreferencesInteractive,apps/workers/src/whatsapp/interativo.ts:26,5,no,,,proposed,codex1,
workers-symbol-9b2b040f,workers,2,symbol,entrega,delivery,apps/workers/src/main.ts:24,207,no,,,proposed,codex1,
workers-symbol-9b9e8db6,workers,2,symbol,CredenciaisInstagram,CredentialsInstagram,apps/workers/src/instagram.ts:15,2,no,,,proposed,codex1,
workers-symbol-9bf34c91,workers,2,symbol,FILA_MIDIA,QUEUE_MEDIA,apps/workers/src/filas.ts:15,5,no,,,proposed,codex1,
workers-symbol-a08d9855,workers,2,symbol,dados,data,apps/workers/src/entrega.ts:127,669,no,,,proposed,codex1,
workers-symbol-a9ab5ca3,workers,2,symbol,JobMidia,JobMedia,apps/workers/src/filas.ts:40,9,no,,,proposed,codex1,
workers-symbol-ad9f621d,workers,2,symbol,posicoesDoCorpo,positionsOfBody,apps/workers/src/whatsapp/template.ts:108,3,no,,,proposed,codex1,
workers-symbol-aeafa976,workers,2,symbol,encerramentos,closures,apps/workers/src/agregacao.ts:240,10,no,,,proposed,codex1,
workers-symbol-afd33bd1,workers,2,symbol,CAMPO_DE_MIDIA,FIELD_OF_MEDIA,apps/workers/src/whatsapp/real.ts:23,3,no,,,proposed,codex1,
workers-symbol-b1555351,workers,2,symbol,valores,values,apps/workers/src/entrega.ts:352,140,no,,,proposed,codex1,
workers-symbol-b18475a5,workers,2,symbol,ResultadoDaImportacao,ResultOfImport,apps/workers/src/importacao-de-contatos.ts:82,2,no,,,proposed,codex1,
workers-symbol-b79ef489,workers,2,symbol,primeira,first,apps/workers/src/agregacao.ts:242,377,no,,,proposed,codex1,
workers-symbol-b89177d8,workers,2,symbol,agruparPorConversa,agruparByConversation,apps/workers/src/agregacao.ts:155,2,no,,,proposed,codex1,
workers-symbol-b97e8c26,workers,2,symbol,CredenciaisCanal,CredentialsChannel,apps/workers/src/whatsapp/cliente.ts:16,4,no,,,proposed,codex1,
workers-symbol-bb56cdf1,workers,2,symbol,ConfiguracaoDuble,ConfigurationDuble,apps/workers/src/whatsapp/duble.ts:17,4,no,,,proposed,codex1,
workers-symbol-be2b07f5,workers,2,symbol,ContatoMontado,ContactAssembled,apps/workers/src/gerenciador-de-contatos.ts:36,8,no,,,proposed,codex1,
workers-symbol-be96a263,workers,2,symbol,grupos,groups,apps/workers/src/agregacao.ts:226,85,no,,,proposed,codex1,
workers-symbol-c0ced720,workers,2,symbol,ErroWhatsApp,WhatsAppError,apps/workers/src/whatsapp/cliente.ts:72,24,no,,D-05,proposed,sonnet,
workers-symbol-c9bcaea7,workers,2,symbol,valor,value,apps/workers/src/whatsapp/template.ts:98,1656,no,,,proposed,codex1,
workers-symbol-ce72c780,workers,2,symbol,CABECALHO_DE_MIDIA,HEADER_OF_MEDIA,apps/workers/src/whatsapp/template.ts:17,1,no,,,proposed,codex1,
workers-symbol-cfe82180,workers,2,symbol,importacao,import,apps/workers/src/main.ts:54,29,no,,,proposed,codex1,
workers-symbol-d2412ba7,workers,2,symbol,porConversa,byConversation,apps/workers/src/agregacao.ts:101,9,no,,,proposed,codex1,
workers-symbol-d78328ab,workers,2,symbol,FILA_ENTREGA,QUEUE_DELIVERY,apps/workers/src/filas.ts:12,8,no,,,proposed,codex1,
workers-symbol-db33a383,workers,2,symbol,credenciais,credentials,apps/workers/tests/interativo.test.ts:6,34,no,,,proposed,codex1,
workers-symbol-dba36b00,workers,2,symbol,subir,up,apps/workers/src/main.ts:64,71,no,,,proposed,codex1,
workers-symbol-dbcc05ff,workers,2,symbol,cabecalhoTemMidia,headerHasMedia,apps/workers/src/whatsapp/template.ts:19,19,no,,,proposed,codex1,
workers-symbol-dc0ea1ab,workers,2,symbol,primeira,first,apps/workers/src/csv.ts:34,377,no,,,proposed,codex1,
workers-symbol-dd099d11,workers,2,symbol,Midia,Media,apps/workers/src/whatsapp/midia.ts:90,2,no,,,proposed,codex1,
workers-symbol-e0e1259d,workers,2,symbol,posicao,position,apps/workers/src/whatsapp/template.ts:97,84,no,,,proposed,codex1,
workers-symbol-e293baaa,workers,2,symbol,descer,down,apps/workers/src/main.ts:83,10,no,,,proposed,codex1,
workers-symbol-e3520b22,workers,2,symbol,JobImportacao,JobImport,apps/workers/src/filas.ts:103,10,no,,,proposed,codex1,
workers-symbol-e9096240,workers,2,symbol,TIPOS_DE_MIDIA,TYPES_OF_MEDIA,apps/workers/src/entrega.ts:85,2,no,,,proposed,codex1,
workers-symbol-ea468d44,workers,2,symbol,componentes,components,apps/workers/src/whatsapp/template.ts:85,314,no,,,proposed,codex1,
workers-symbol-ee60a669,workers,2,symbol,comMidia,withMedia,apps/workers/tests/whatsapp.test.ts:53,4,no,,,proposed,codex1,
workers-symbol-efd01e86,workers,2,symbol,formato,format,apps/workers/src/whatsapp/interativo.ts:58,270,no,,,proposed,codex1,
workers-symbol-f58c16da,workers,2,symbol,contato,contact,apps/workers/src/gerenciador-de-contatos.ts:126,1026,no,,,proposed,codex1,
workers-symbol-f9761021,workers,2,symbol,posicaoDeVariavel,positionOfVariable,apps/workers/src/whatsapp/template.ts:32,12,no,,,proposed,codex1,
workers-symbol-fac39836,workers,2,symbol,valor,value,apps/workers/src/importacao-de-contatos.ts:76,1656,no,,,proposed,codex1,
workers-symbol-fd618820,workers,2,symbol,FILA_SLA,QUEUE_SLA,apps/workers/src/filas.ts:16,5,no,,,proposed,codex1,
workers-test-title-03342c6c,workers,2,test-title,validação de mídia (regras-blip §1.6),Validate media types and sizes against Blip rules ?1.6,apps/workers/tests/whatsapp.test.ts:13,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-1a442363,workers,2,test-title,deslocamento de parâmetro por mídia no cabeçalho (regras-blip §1.4),Shift body parameter positions when a template has header media,apps/workers/tests/whatsapp.test.ts:45,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-292d9d71,workers,2,test-title,"com mídia no cabeçalho, tudo desliza +1",Offset body parameter positions by one for a media header,apps/workers/tests/whatsapp.test.ts:61,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-3d3b42b3,workers,2,test-title,decifra o token do canal antes de mandar para a Meta,Decrypt the channel token before sending a request to Meta,apps/workers/tests/credenciais.test.ts:11,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-521847f1,workers,2,test-title,"numerar como se não houvesse mídia falha alto, e não em silêncio",Reject unshifted parameter numbers when header media occupies position one,apps/workers/tests/whatsapp.test.ts:105,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-74100d89,workers,2,test-title,o mapa de posições mostra onde cada variável vai,Map each body variable to its expected parameter position,apps/workers/tests/whatsapp.test.ts:67,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-7a2c61c2,workers,2,test-title,credenciaisDo,Resolve channel credentials from encrypted configuration,apps/workers/tests/credenciais.test.ts:10,6,no,,,proposed,codex1,D-47 retranslated
workers-test-title-7dbc5ab6,workers,2,test-title,monta os componentes sem mídia,Build template components without header media,apps/workers/tests/whatsapp.test.ts:78,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-89e45930,workers,2,test-title,"régua da origem: até 3 botões, até 10 lista, senão texto; interruptores nascem ligados","Choose buttons for up to three options, a list for up to ten, and text otherwise",apps/workers/tests/interativo.test.ts:9,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-8eeea1c1,workers,2,test-title,monta os componentes com mídia na posição 1 e o corpo deslocado,Put header media in position one and shift body parameters,apps/workers/tests/whatsapp.test.ts:90,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-a2169e94,workers,2,test-title,"número parcial fica como está, sem erro",Leave incomplete phone numbers unchanged,apps/workers/tests/telefone-e-csv.test.ts:15,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-a507b942,workers,2,test-title,corpo da Cloud API: botões de resposta e lista com uma seção,Build Cloud API reply buttons and a single-section list,apps/workers/tests/interativo.test.ts:28,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-a52c0454,workers,2,test-title,aspas malformadas são erro (CSV::MalformedCSVError),Reject malformed CSV quoting with `CSV::MalformedCSVError`,apps/workers/tests/telefone-e-csv.test.ts:74,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-a5c49559,workers,2,test-title,"opção longa, repetida ou corpo vazio cai para texto em vez de cortar",Fall back to text for long or duplicate options or an empty question,apps/workers/tests/interativo.test.ts:19,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-c334153e,workers,2,test-title,"as variantes de um celular são as duas formas, a canônica primeiro",Return both mobile number variants with the canonical form first,apps/workers/tests/telefone-e-csv.test.ts:27,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-c4dccc0b,workers,2,test-title,"sem mídia, {{1}} é a posição 1",Keep `{{1}}` at position one without header media,apps/workers/tests/whatsapp.test.ts:55,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-c73b523a,workers,2,test-title,config sem nada cifrado não exige chaveiro,Allow plaintext channel configuration without a keyring,apps/workers/tests/credenciais.test.ts:19,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-e010128f,workers,2,test-title,pergunta do fluxo como mensagem interativa,Turn flow questions into interactive messages,apps/workers/tests/interativo.test.ts:8,0,no,,,proposed,codex1,D-47 retranslated
workers-test-title-ffc627c3,workers,2,test-title,telefone digitado por gente → E.164 (acréscimo do Pipe),Normalize human-entered Brazilian phone numbers to E.164,apps/workers/tests/telefone-e-csv.test.ts:41,0,no,,,proposed,codex1,D-47 retranslated
workers-ts-local-2cbded4f,workers,2,ts-local,erro,error,apps/workers/src/whatsapp/real.ts:67,1478,no,,,proposed,codex1,
workers-ts-local-2f0e72ca,workers,2,ts-local,erro,error,apps/workers/src/importacao-de-contatos.ts:115,1478,no,,,proposed,codex1,
workers-ts-local-30cfca34,workers,2,ts-local,entrada,inbound,apps/workers/tests/telefone-e-csv.test.ts:52,473,no,,,proposed,codex1,
workers-ts-local-4f3a6d6a,workers,2,ts-local,valor,value,apps/workers/src/csv.ts:101,1656,no,,,proposed,codex1,
workers-ts-local-57a8129a,workers,2,ts-local,conversas,conversations,apps/workers/src/agregacao.ts:212,540,no,,,proposed,codex1,
workers-ts-local-581fe7e7,workers,2,ts-local,valor,value,apps/workers/src/gerenciador-de-contatos.ts:115,1656,no,,,proposed,codex1,
workers-ts-local-63f32119,workers,2,ts-local,opcoes,options,apps/workers/src/whatsapp/interativo.ts:38,157,no,,,proposed,codex1,
workers-ts-local-694f4e5d,workers,2,ts-local,chave,key,apps/workers/src/gerenciador-de-contatos.ts:115,1153,no,,,proposed,codex1,
workers-ts-local-6e041c73,workers,2,ts-local,chave,key,apps/workers/src/entrega.ts:421,1153,no,,,proposed,codex1,
workers-ts-local-6fdaf1b5,workers,2,ts-local,erro,error,apps/workers/src/instagram.ts:57,1478,no,,,proposed,codex1,
workers-ts-local-80718b1c,workers,2,ts-local,contato,contact,apps/workers/src/gerenciador-de-contatos.ts:113,1026,no,,,proposed,codex1,
workers-ts-local-9143d348,workers,2,ts-local,valor,value,apps/workers/src/entrega.ts:388,1656,no,,,proposed,codex1,
workers-ts-local-92425d29,workers,2,ts-local,direcao,direction,apps/workers/src/agregacao.ts:246,175,no,,,proposed,codex1,
workers-ts-local-9617da53,workers,2,ts-local,valores,values,apps/workers/src/whatsapp/template.ts:83,140,no,,,proposed,codex1,
workers-ts-local-98cd9e0d,workers,2,ts-local,mensagem,message,apps/workers/src/instagram.ts:64,1267,no,,,proposed,codex1,
workers-ts-local-a663d13f,workers,2,ts-local,valores,values,apps/workers/src/gerenciador-de-contatos.ts:54,140,no,,,proposed,codex1,
workers-ts-local-a7b92ee9,workers,2,ts-local,condicao,condition,apps/workers/src/gerenciador-de-contatos.ts:61,123,no,,,proposed,codex1,
workers-ts-local-ab86d5a3,workers,2,ts-local,coluna,column,apps/workers/src/gerenciador-de-contatos.ts:46,520,no,,,proposed,codex1,
workers-ts-local-be30d9e9,workers,2,ts-local,posicao,position,apps/workers/src/whatsapp/template.ts:61,84,no,,,proposed,codex1,
workers-ts-local-ca828567,workers,2,ts-local,erro,error,apps/workers/src/whatsapp/duble.ts:118,1478,no,,,proposed,codex1,
workers-ts-local-cd0ffa71,workers,2,ts-local,chave,key,apps/workers/src/importacao-de-contatos.ts:75,1153,no,,,proposed,codex1,
workers-ts-local-d3a7b321,workers,2,ts-local,opcoes,options,apps/workers/src/entrega.ts:96,157,no,,,proposed,codex1,
workers-ts-local-d4eda634,workers,2,ts-local,midia,media,apps/workers/src/whatsapp/midia.ts:103,31,no,,,proposed,codex1,
workers-ts-local-d89fc37c,workers,2,ts-local,mensagem,message,apps/workers/src/csv.ts:21,1267,no,,,proposed,codex1,
workers-ts-local-e36dee41,workers,2,ts-local,mensagem,message,apps/workers/src/whatsapp/cliente.ts:76,1267,no,,,proposed,codex1,
workers-ts-local-e3db1d19,workers,2,ts-local,tokenAcesso,tokenAccess,apps/workers/src/instagram.ts:65,75,no,,,proposed,codex1,
workers-ts-local-e4f9ff6c,workers,2,ts-local,preferencias,preferences,apps/workers/src/whatsapp/interativo.ts:39,47,no,,,proposed,codex1,
workers-ts-local-efea9ebd,workers,2,ts-local,erro,error,apps/workers/src/entrega.ts:186,1478,no,,,proposed,codex1,
workers-ts-local-f18b54e6,workers,2,ts-local,mensagens,messages,apps/workers/src/agregacao.ts:213,363,no,,,proposed,codex1,
workers-ts-local-fe7a73ba,workers,2,ts-local,estado,state,apps/workers/src/importacao-de-contatos.ts:88,1269,no,,,proposed,codex1,
workers-ts-prop-0661be82,workers,2,ts-prop,canal_config,channelConfig,apps/workers/src/entrega.ts:55,4,no,,,proposed,codex1,
workers-ts-prop-068f565f,workers,2,ts-prop,conversasAbandonadas,conversationsAbandonadas,apps/workers/src/agregacao.ts:198,3,no,,,proposed,codex1,
workers-ts-prop-072f2bcc,workers,2,ts-prop,anexo_mime,attachmentMime,apps/workers/src/entrega.ts:62,2,no,,,proposed,codex1,
workers-ts-prop-0ccb4d66,workers,2,wire-key,mensagem_id,messageId,apps/workers/src/entrega.ts:44,29,no,,D-09,proposed,codex1,
workers-ts-prop-1607e154,workers,2,ts-prop,mensagensSaida,messagesOutput,apps/workers/src/agregacao.ts:200,3,no,,,proposed,codex1,
workers-ts-prop-233e13cf,workers,2,ts-prop,tokenAcesso,tokenAccess,apps/workers/src/whatsapp/cliente.ts:20,75,no,,,proposed,codex1,
workers-ts-prop-32408df3,workers,2,ts-prop,conversasEncerradas,conversationsCloseds,apps/workers/src/agregacao.ts:196,3,no,,,proposed,codex1,
workers-ts-prop-3476f4fe,workers,2,ts-prop,filaId,queueId,apps/workers/src/agregacao.ts:148,170,no,,,proposed,codex1,
workers-ts-prop-3521ee4e,workers,2,ts-prop,tokenAcesso,tokenAccess,apps/workers/src/messenger.ts:3,75,no,,,proposed,codex1,
workers-ts-prop-3546fa31,workers,2,ts-prop,direcao,direction,apps/workers/src/agregacao.ts:216,175,no,,,proposed,codex1,
workers-ts-prop-3b734086,workers,2,ts-prop,primeiraRespostaSeg,firstResponseSeg,apps/workers/src/agregacao.ts:203,13,no,,,proposed,codex1,
workers-ts-prop-43d13bc4,workers,2,ts-prop,esperaFilaN,waitQueueN,apps/workers/src/agregacao.ts:202,3,no,,,proposed,codex1,
workers-ts-prop-4f49567d,workers,2,ts-prop,credenciais,credentials,apps/workers/src/instagram.ts:30,34,no,,,proposed,codex1,
workers-ts-prop-4f9eda4e,workers,2,ts-prop,posicao,position,apps/workers/src/whatsapp/template.ts:59,84,no,,,proposed,codex1,
workers-ts-prop-506eb494,workers,2,ts-prop,credenciais,credentials,apps/workers/src/whatsapp/cliente.ts:59,34,no,,,proposed,codex1,
workers-ts-prop-54f416ad,workers,2,ts-prop,anexo_chave,attachmentKey,apps/workers/src/entrega.ts:64,2,no,,,proposed,codex1,
workers-ts-prop-5de8e653,workers,2,ts-prop,mensagemId,messageId,apps/workers/src/entrega.ts:69,59,no,,,proposed,codex1,
