id,scope,slice,kind,old,new,declared_at,consumers,persisted,category,decision_ref,status,owner,notes
packages-contracts-symbol-24705133,packages-contracts,1,symbol,RecursoDoFluxo,RecursoOfFlow,packages/contracts/src/gestao-equipe.ts:22,6,no,,,approved,codex1,
packages-contracts-symbol-24728d75,packages-contracts,1,symbol,EquipeDoFluxo,TeamOfFlow,packages/contracts/src/gestao-equipe.ts:38,10,no,,,approved,codex1,
packages-contracts-symbol-2768a5cc,packages-contracts,1,symbol,ErroDaApi,ApiError,packages/contracts/src/sessao.ts:68,43,no,,D-05,approved,sonnet,
packages-contracts-symbol-28266349,packages-contracts,1,symbol,EncerrarConversaInput,CloseConversationInput,packages/contracts/src/encerramento.ts:6,5,no,,,approved,codex1,
packages-contracts-symbol-2ffd4d84,packages-contracts,1,symbol,EstadoAtendente,StateAgent,packages/contracts/src/desk.ts:22,27,no,,,approved,codex1,
packages-contracts-symbol-37a71b86,packages-contracts,1,symbol,DadosDeServicos,DataOfServices,packages/contracts/src/gestao-fluxo.ts:234,9,no,,,approved,codex1,
packages-contracts-symbol-4201e137,packages-contracts,1,symbol,ConteudosDoFluxo,ContentItemsOfFlow,packages/contracts/src/gestao-fluxo.ts:198,1,no,,,approved,codex1,
packages-contracts-symbol-4bb0f237,packages-contracts,1,symbol,CondicaoDeRegraFila,ConditionOfRuleQueue,packages/contracts/src/gestao-cadastros.ts:108,3,no,,,approved,codex1,
packages-contracts-symbol-4f5fb32b,packages-contracts,1,symbol,PedidoDeEdicaoDeExcecao,RequestOfEditOfException,packages/contracts/src/gestao-cadastros.ts:182,3,no,,,approved,codex1,
packages-contracts-symbol-4fb70b9e,packages-contracts,1,symbol,MembroDoFluxo,MemberOfFlow,packages/contracts/src/gestao-equipe.ts:28,16,no,,,approved,codex1,
packages-contracts-symbol-50a3b804,packages-contracts,1,symbol,CascaDoContato,ShellOfContact,packages/contracts/src/gestao-fluxo.ts:64,3,no,,,approved,codex1,
packages-contracts-symbol-510e2716,packages-contracts,1,symbol,PedidoDeFila,RequestOfQueue,packages/contracts/src/gestao-cadastros.ts:15,3,no,,,approved,codex1,
packages-contracts-symbol-609e9891,packages-contracts,1,symbol,DetalheDoContato,DetalheOfContact,packages/contracts/src/gestao-fluxo.ts:108,6,no,,,approved,codex1,
packages-contracts-symbol-60bc069a,packages-contracts,1,symbol,StatusDoAtendente,StatusOfAgent,packages/contracts/src/desk.ts:53,6,no,,,approved,codex1,
packages-contracts-symbol-62663120,packages-contracts,1,symbol,PedidoDeEdicaoDeRegraSla,RequestOfEditOfRuleSla,packages/contracts/src/gestao-cadastros.ts:145,5,no,,,approved,codex1,
packages-contracts-symbol-65c8ac17,packages-contracts,1,symbol,TicketDoContato,TicketOfContact,packages/contracts/src/gestao-fluxo.ts:85,3,no,,,approved,codex1,
packages-contracts-symbol-6627ea37,packages-contracts,1,symbol,TipoCanalBanco,TypeChannelDatabase,packages/contracts/src/desk.ts:21,17,no,,,approved,codex1,
packages-contracts-symbol-6d6f796f,packages-contracts,1,symbol,ConversaDoHistorico,ConversationOfHistory,packages/contracts/src/desk.ts:163,9,no,,,approved,codex1,
packages-contracts-symbol-6f735765,packages-contracts,1,symbol,NivelNoFluxo,LevelInFlow,packages/contracts/src/gestao-equipe.ts:13,14,no,,,approved,codex1,
packages-contracts-symbol-705bcbe5,packages-contracts,1,symbol,RECUSAS_DE_ENTRADA,REFUSESS_OF_INBOUND,packages/contracts/src/sessao.ts:50,6,no,,,approved,codex1,
packages-contracts-symbol-7256c701,packages-contracts,1,symbol,ORIGENS_DE_SESSAO,ORIGINS_OF_SESSION,packages/contracts/src/sessao.ts:40,4,no,,,approved,codex1,
packages-contracts-symbol-74a2f625,packages-contracts,1,symbol,ConfiguracaoDeMenuPersistente,ConfigurationOfMenuPersistent,packages/contracts/src/gestao-fluxo.ts:307,15,no,,,approved,codex1,
packages-contracts-symbol-753df02a,packages-contracts,1,symbol,PedidoDeEdicaoDeRespostaPronta,RequestOfEditOfResponseReady,packages/contracts/src/gestao-cadastros.ts:86,3,no,,,approved,codex1,
packages-contracts-symbol-76132838,packages-contracts,1,symbol,ModeloGrowth,TemplateGrowth,packages/contracts/src/gestao-fluxo.ts:156,4,no,,,approved,codex1,
packages-contracts-symbol-7c822a17,packages-contracts,1,symbol,ContatoDoFluxo,ContactOfFlow,packages/contracts/src/gestao-fluxo.ts:13,6,no,,,approved,codex1,
packages-contracts-symbol-7dbdeab2,packages-contracts,1,symbol,ModeloListado,TemplateListed,packages/contracts/src/gestao-fluxo.ts:184,16,no,,,approved,codex1,"fixed leftover PT token (gate-2 compound audit, D-47 follow-up)"
packages-contracts-symbol-819abe24,packages-contracts,1,symbol,PedidoDeServico,RequestOfService,packages/contracts/src/gestao-fluxo.ts:246,14,no,,,approved,codex1,
packages-contracts-symbol-824d19bd,packages-contracts,1,symbol,OrigemDeSessao,OriginOfSession,packages/contracts/src/sessao.ts:41,4,no,,,approved,codex1,
packages-contracts-symbol-8af1a163,packages-contracts,1,symbol,PedidoDeCanalDoFluxo,RequestOfChannelOfFlow,packages/contracts/src/gestao-fluxo.ts:60,3,no,,,approved,codex1,
packages-contracts-symbol-8c08df8d,packages-contracts,1,symbol,MensagemDoHistorico,MessageOfHistory,packages/contracts/src/gestao-fluxo.ts:97,2,no,,,approved,codex1,
packages-contracts-symbol-8e9917e8,packages-contracts,1,symbol,RegraPrioridadeGravada,RulePriorityWritten,packages/contracts/src/gestao-cadastros.ts:220,6,no,,,approved,codex1,
packages-contracts-symbol-9455558b,packages-contracts,1,symbol,LogDoFluxo,LogOfFlow,packages/contracts/src/gestao-fluxo.ts:129,4,no,,,approved,codex1,
packages-contracts-symbol-975aa87c,packages-contracts,1,symbol,ConversaDoDesk,ConversationOfDesk,packages/contracts/src/desk.ts:172,8,no,,,approved,codex1,
packages-contracts-symbol-9f857b0b,packages-contracts,1,symbol,PapelNoFluxo,RoleInFlow,packages/contracts/src/gestao-equipe.ts:16,24,no,,,approved,codex1,
packages-contracts-symbol-a601d8ac,packages-contracts,1,symbol,Inscricao,Subscription,packages/contracts/src/eventos.ts:48,9,no,,,approved,codex1,
packages-contracts-symbol-a60d21de,packages-contracts,1,symbol,PedidoDeEdicaoDeRegraPrioridade,RequestOfEditOfRulePriority,packages/contracts/src/gestao-cadastros.ts:211,3,no,,,approved,codex1,
packages-contracts-symbol-a6ffc445,packages-contracts,1,symbol,PedidoDeMembroDoFluxo,RequestOfMemberOfFlow,packages/contracts/src/gestao-equipe.ts:56,7,no,,,approved,codex1,
packages-contracts-symbol-a793d8ff,packages-contracts,1,symbol,ExcecaoGravada,ExceptionWritten,packages/contracts/src/gestao-cadastros.ts:190,3,no,,,approved,codex1,
packages-contracts-symbol-a8b3e42e,packages-contracts,1,symbol,MinhasPermissoesNoFluxo,MyPermissionsInFlow,packages/contracts/src/gestao-equipe.ts:47,9,no,,,approved,codex1,
packages-contracts-symbol-aa2687af,packages-contracts,1,symbol,VersaoDoFluxo,VersionOfFlow,packages/contracts/src/gestao-fluxo.ts:338,13,no,,,approved,codex1,
packages-contracts-symbol-aa6fa221,packages-contracts,1,symbol,FilaDoDesk,QueueOfDesk,packages/contracts/src/desk.ts:93,11,no,,,approved,codex1,
packages-contracts-symbol-ace3105f,packages-contracts,1,symbol,ServicoDoRoteador,RouterService,packages/contracts/src/gestao-fluxo.ts:206,9,no,,D-05,approved,sonnet,
packages-contracts-symbol-aef9e1e9,packages-contracts,1,symbol,POR_PAGINA,BY_PAGE,packages/contracts/src/gestao-fluxo.ts:257,7,no,,,approved,codex1,
packages-contracts-symbol-b1ddabe7,packages-contracts,1,symbol,EstadoConversa,StateConversation,packages/contracts/src/desk.ts:13,48,no,,,approved,codex1,
packages-contracts-symbol-b3ba1790,packages-contracts,1,symbol,MetricasDoAtendente,MetricsOfAgent,packages/contracts/src/desk.ts:261,5,no,,,approved,codex1,
packages-contracts-symbol-b4895378,packages-contracts,1,symbol,EtiquetaDaConversa,LabelOfConversation,packages/contracts/src/desk.ts:158,10,no,,,approved,codex1,
packages-contracts-symbol-b5843d35,packages-contracts,1,symbol,ContatoGrowth,ContactGrowth,packages/contracts/src/gestao-fluxo.ts:168,4,no,,,approved,codex1,
packages-contracts-symbol-b8e16229,packages-contracts,1,symbol,PrioridadeDoDesk,PriorityOfDesk,packages/contracts/src/desk.ts:20,5,no,,,approved,codex1,
packages-contracts-symbol-baa8e2c2,packages-contracts,1,symbol,PedidoDeVinculoDeAtendente,RequestOfLinkOfAgent,packages/contracts/src/gestao-cadastros.ts:44,1,no,,,approved,codex1,
packages-contracts-symbol-bb44f4ba,packages-contracts,1,symbol,ConviteVisivel,InvitationVisible,packages/contracts/src/sessao.ts:97,12,no,,,approved,codex1,
packages-contracts-symbol-bf5eff23,packages-contracts,1,symbol,CanalDoFluxoNaTela,ChannelOfFlowInScreen,packages/contracts/src/gestao-fluxo.ts:54,11,no,,,approved,codex1,
packages-contracts-symbol-c81f7634,packages-contracts,1,symbol,PedidoDeEdicaoDeMotivoPausa,RequestOfEditOfReasonPause,packages/contracts/src/gestao-cadastros.ts:58,3,no,,,approved,codex1,
packages-contracts-symbol-c90d8b69,packages-contracts,1,symbol,PedidoDeEdicaoDeFila,RequestOfEditOfQueue,packages/contracts/src/gestao-cadastros.ts:25,6,no,,,approved,codex1,
packages-contracts-symbol-cc18b4e0,packages-contracts,1,symbol,CanalDoFluxo,ChannelOfFlow,packages/contracts/src/gestao-fluxo.ts:38,36,no,,,approved,codex1,
packages-contracts-symbol-cd28a4fb,packages-contracts,1,symbol,ItemDaConversa,ItemOfConversation,packages/contracts/src/desk.ts:128,22,no,,,approved,codex1,
packages-contracts-symbol-cf919b99,packages-contracts,1,symbol,BuilderDoFluxo,BuilderOfFlow,packages/contracts/src/gestao-fluxo.ts:358,10,no,,,approved,codex1,
packages-contracts-symbol-d1786036,packages-contracts,1,symbol,ConversaDaLista,ConversationOfList,packages/contracts/src/desk.ts:26,24,no,,,approved,codex1,
packages-contracts-symbol-e9128ffd,packages-contracts,1,symbol,OperadorDeRegraFila,OperatorOfRuleQueue,packages/contracts/src/gestao-cadastros.ts:106,2,no,,,approved,codex1,
packages-contracts-symbol-e9b26816,packages-contracts,1,symbol,PedidoDeEdicaoDeRegraFila,RequestOfEditOfRuleQueue,packages/contracts/src/gestao-cadastros.ts:115,5,no,,,approved,codex1,
packages-contracts-symbol-ed5e932e,packages-contracts,1,symbol,ConfiguracaoDeBoasVindas,ConfigurationOfWelcome,packages/contracts/src/gestao-fluxo.ts:287,17,no,,,approved,codex1,"fixed leftover PT token (gate-2 compound audit, D-47 follow-up)"
packages-contracts-symbol-f14e672a,packages-contracts,1,symbol,FluxoDoPortal,FlowOfPortal,packages/contracts/src/gestao-fluxo.ts:260,4,no,,,approved,codex1,
packages-contracts-symbol-f59bca6b,packages-contracts,1,symbol,PermissoesNoFluxo,PermissionsInFlow,packages/contracts/src/gestao-equipe.ts:19,23,no,,,approved,codex1,
packages-contracts-symbol-f5ec6128,packages-contracts,1,symbol,ContagemDeSituacao,CountOfSituation,packages/contracts/src/desk.ts:236,2,no,,,approved,codex1,
packages-contracts-symbol-f79380b1,packages-contracts,1,symbol,FilaGravada,QueueWritten,packages/contracts/src/gestao-cadastros.ts:34,3,no,,,approved,codex1,
packages-contracts-symbol-f90d518c,packages-contracts,1,symbol,RecusaDeEntrada,RefusesOfInbound,packages/contracts/src/sessao.ts:66,14,no,,,approved,codex1,
packages-contracts-symbol-f95cd88d,packages-contracts,1,symbol,PedidoDeEdicaoDeFaixa,RequestOfEditOfRange,packages/contracts/src/gestao-cadastros.ts:168,3,no,,,approved,codex1,
packages-contracts-symbol-faefd3f7,packages-contracts,1,symbol,ServicoVinculado,LinkedService,packages/contracts/src/gestao-fluxo.ts:215,19,no,,D-05,approved,sonnet,
packages-contracts-ts-prop-03c00b07,packages-contracts,1,ts-prop,etiquetasDaConversa,labelsOfConversation,packages/contracts/src/desk.ts:176,10,no,,,approved,codex1,
packages-contracts-ts-prop-05c21c37,packages-contracts,1,ts-prop,canalTipo,channelType,packages/contracts/src/gestao-fluxo.ts:25,28,no,,,approved,codex1,
packages-contracts-ts-prop-09a26b50,packages-contracts,1,ts-prop,conversas,conversations,packages/contracts/src/gestao-fluxo.ts:121,540,no,,,approved,codex1,
packages-contracts-ts-prop-0ad6fefa,packages-contracts,1,ts-prop,variaveis,variables,packages/contracts/src/gestao-fluxo.ts:163,134,no,,,approved,codex1,
packages-contracts-ts-prop-0c9b97ad,packages-contracts,1,ts-prop,situacoes,situations,packages/contracts/src/desk.ts:262,2,no,,,approved,codex1,
packages-contracts-ts-prop-0ee9e4e3,packages-contracts,1,ts-prop,estado,state,packages/contracts/src/gestao-fluxo.ts:103,1269,no,,,approved,codex1,
packages-contracts-ts-prop-11316058,packages-contracts,1,ts-prop,descricao,description,packages/contracts/src/gestao-fluxo.ts:21,299,no,,,approved,codex1,
packages-contracts-ts-prop-14ebdc65,packages-contracts,1,ts-prop,metricas,metrics,packages/contracts/src/desk.ts:276,45,no,,,approved,codex1,
packages-contracts-ts-prop-158aa953,packages-contracts,1,ts-prop,contato,contact,packages/contracts/src/gestao-fluxo.ts:136,1026,no,,,approved,codex1,
packages-contracts-ts-prop-15b10ad2,packages-contracts,1,ts-prop,estadoEntrega,stateDelivery,packages/contracts/src/desk.ts:136,14,no,,,approved,codex1,
packages-contracts-ts-prop-181850a7,packages-contracts,1,ts-prop,erroTexto,errorText,packages/contracts/src/desk.ts:138,10,no,,,approved,codex1,
packages-contracts-ts-prop-19118000,packages-contracts,1,ts-prop,contaComoProdutivo,countsAsProductive,packages/contracts/src/gestao-cadastros.ts:54,29,no,,,approved,sonnet,glossary-exception:contextual
packages-contracts-ts-prop-198366ab,packages-contracts,1,ts-prop,publicadaPor,publishedBy,packages/contracts/src/gestao-fluxo.ts:345,4,no,,,approved,codex1,
packages-contracts-ts-prop-1d3cc729,packages-contracts,1,ts-prop,conversas,conversations,packages/contracts/src/desk.ts:94,540,no,,,approved,codex1,
packages-contracts-ts-prop-1f00c21c,packages-contracts,1,ts-prop,ultimaConversa,lastConversation,packages/contracts/src/gestao-fluxo.ts:82,4,no,,,approved,codex1,
packages-contracts-ts-prop-1fac837a,packages-contracts,1,ts-prop,duracaoSugeridaMin,durationSuggestedMin,packages/contracts/src/desk.ts:62,34,no,,,approved,codex1,
packages-contracts-ts-prop-1ff0a31b,packages-contracts,1,ts-prop,prioridade,priority,packages/contracts/src/desk.ts:109,146,no,,,approved,codex1,
packages-contracts-ts-prop-22058f7f,packages-contracts,1,ts-prop,canalAtivo,channelActive,packages/contracts/src/gestao-fluxo.ts:26,10,no,,,approved,codex1,
packages-contracts-ts-prop-224174a1,packages-contracts,1,ts-prop,membros,members,packages/contracts/src/gestao-equipe.ts:39,128,no,,,approved,codex1,
packages-contracts-ts-prop-22a31f13,packages-contracts,1,ts-prop,atendenteEmail,agentEmail,packages/contracts/src/gestao-fluxo.ts:93,4,no,,,approved,codex1,
packages-contracts-ts-prop-23767b24,packages-contracts,1,ts-prop,canalId,channelId,packages/contracts/src/desk.ts:115,387,no,,,approved,codex1,
packages-contracts-ts-prop-2465daf3,packages-contracts,1,ts-prop,resumoModelo,summaryTemplate,packages/contracts/src/desk.ts:125,2,no,,,approved,codex1,
packages-contracts-ts-prop-2c576d9f,packages-contracts,1,ts-prop,contatos,contacts,packages/contracts/src/gestao-fluxo.ts:178,438,no,,,approved,codex1,
packages-contracts-ts-prop-308cb359,packages-contracts,1,ts-prop,ativa,active,packages/contracts/src/gestao-cadastros.ts:100,340,no,,,approved,codex1,
packages-contracts-ts-prop-34c41b66,packages-contracts,1,ts-prop,encerradaPorNome,closedByName,packages/contracts/src/desk.ts:217,2,no,,,approved,codex1,
packages-contracts-ts-prop-3a93e781,packages-contracts,1,ts-prop,esperaNaFilaSeg,waitInQueueSeg,packages/contracts/src/desk.ts:250,2,no,,,approved,codex1,
packages-contracts-ts-prop-3a94623a,packages-contracts,1,ts-prop,globais,globals,packages/contracts/src/gestao-fluxo.ts:322,134,no,,,approved,codex1,
packages-contracts-ts-prop-40ae1909,packages-contracts,1,ts-prop,fluxoId,flowId,packages/contracts/src/gestao-fluxo.ts:359,504,no,,,approved,codex1,
packages-contracts-ts-prop-428f3f23,packages-contracts,1,ts-prop,duracaoSugeridaMin,durationSuggestedMin,packages/contracts/src/gestao-cadastros.ts:53,34,no,,,approved,codex1,
packages-contracts-ts-prop-42b1b691,packages-contracts,1,ts-prop,ultimaMensagemTipo,lastMessageType,packages/contracts/src/desk.ts:43,3,no,,,approved,codex1,
packages-contracts-ts-prop-43234492,packages-contracts,1,ts-prop,filaDestinoId,queueDestinationId,packages/contracts/src/gestao-cadastros.ts:119,33,no,,,approved,codex1,
packages-contracts-ts-prop-46e239c2,packages-contracts,1,ts-prop,ultimaMensagem,lastMessage,packages/contracts/src/desk.ts:42,3,no,,,approved,codex1,
packages-contracts-ts-prop-47a202e0,packages-contracts,1,ts-prop,mensagem,message,packages/contracts/src/sessao.ts:70,1267,no,,,approved,codex1,
packages-contracts-ts-prop-4d8d87de,packages-contracts,1,ts-prop,busca,search,packages/contracts/src/gestao-fluxo.ts:238,420,no,,,approved,codex1,
packages-contracts-ts-prop-4db8a4bc,packages-contracts,1,ts-prop,mensagem,message,packages/contracts/src/gestao-fluxo.ts:289,1267,no,,,approved,codex1,
packages-contracts-ts-prop-4fb165aa,packages-contracts,1,ts-prop,imagemUrl,imageUrl,packages/contracts/src/gestao-fluxo.ts:18,22,no,,,approved,codex1,
packages-contracts-ts-prop-5326a94e,packages-contracts,1,ts-prop,fluxos,flows,packages/contracts/src/gestao-fluxo.ts:270,276,no,,,approved,codex1,
packages-contracts-ts-prop-55ded6a7,packages-contracts,1,ts-prop,canalNumero,channelNumber,packages/contracts/src/gestao-fluxo.ts:28,4,no,,,approved,codex1,
packages-contracts-ts-prop-58c833ef,packages-contracts,1,ts-prop,canalId,channelId,packages/contracts/src/gestao-fluxo.ts:164,387,no,,,approved,codex1,
packages-contracts-ts-prop-5929548a,packages-contracts,1,ts-prop,motivoEncerramento,reasonClosure,packages/contracts/src/desk.ts:206,4,no,,,approved,codex1,
packages-contracts-ts-prop-5a71c31e,packages-contracts,1,ts-prop,contatoDocumento,contactDocument,packages/contracts/src/desk.ts:121,2,no,,,approved,codex1,
packages-contracts-ts-prop-61c14824,packages-contracts,1,ts-prop,bloco,block,packages/contracts/src/gestao-fluxo.ts:331,665,no,,,approved,codex1,
packages-contracts-ts-prop-61c9422f,packages-contracts,1,ts-prop,erroCodigo,errorCode,packages/contracts/src/gestao-fluxo.ts:151,18,no,,,approved,codex1,
packages-contracts-ts-prop-644bb4ca,packages-contracts,1,ts-prop,historico,history,packages/contracts/src/desk.ts:183,41,no,,,approved,codex1,
packages-contracts-ts-prop-6488eb45,packages-contracts,1,ts-prop,variaveis,variables,packages/contracts/src/desk.ts:155,134,no,,,approved,codex1,
packages-contracts-ts-prop-64a23030,packages-contracts,1,ts-prop,expiracaoMin,expirationMin,packages/contracts/src/gestao-fluxo.ts:225,27,no,,,approved,codex1,
packages-contracts-ts-prop-665f36e8,packages-contracts,1,ts-prop,roteador,router,packages/contracts/src/gestao-fluxo.ts:235,387,no,,,approved,codex1,
packages-contracts-ts-prop-6a08e745,packages-contracts,1,ts-prop,escopoId,scopeId,packages/contracts/src/gestao-cadastros.ts:141,74,no,,,approved,codex1,
packages-contracts-ts-prop-6e650be6,packages-contracts,1,ts-prop,etiquetasDoContato,labelsOfContact,packages/contracts/src/desk.ts:182,6,no,,,approved,codex1,
packages-contracts-ts-prop-733a0cb4,packages-contracts,1,ts-prop,contatoAtributos,contactAtributos,packages/contracts/src/desk.ts:122,2,no,,,approved,codex1,
packages-contracts-ts-prop-73541b52,packages-contracts,1,ts-prop,identidade,identity,packages/contracts/src/gestao-fluxo.ts:119,93,no,,,approved,codex1,
packages-contracts-ts-prop-74e15704,packages-contracts,1,ts-prop,usuarioId,userId,packages/contracts/src/gestao-cadastros.ts:45,604,no,,,approved,codex1,
packages-contracts-ts-prop-74e2b9c5,packages-contracts,1,ts-prop,canais,channels,packages/contracts/src/gestao-fluxo.ts:176,243,no,,,approved,codex1,
packages-contracts-ts-prop-7636c935,packages-contracts,1,ts-prop,primeiraRespostaEm,firstResponseAt,packages/contracts/src/desk.ts:111,26,no,,,approved,codex1,
packages-contracts-ts-prop-7a97e161,packages-contracts,1,ts-prop,direcao,direction,packages/contracts/src/desk.ts:133,175,no,,,approved,codex1,
packages-contracts-ts-prop-7e8181be,packages-contracts,1,ts-prop,obrigatoriaNoEncerramento,requiredInClosure,packages/contracts/src/desk.ts:69,20,no,,,approved,codex1,
packages-contracts-ts-prop-7f8e820d,packages-contracts,1,ts-prop,conversa,conversation,packages/contracts/src/desk.ts:173,1270,no,,,approved,codex1,
packages-contracts-ts-prop-876280e3,packages-contracts,1,ts-prop,capacidadeOverride,capacityOverride,packages/contracts/src/gestao-cadastros.ts:46,20,no,,,approved,codex1,
packages-contracts-ts-prop-913cdff3,packages-contracts,1,ts-prop,historico,history,packages/contracts/src/gestao-fluxo.ts:123,41,no,,,approved,codex1,
packages-contracts-ts-prop-924c61bf,packages-contracts,1,ts-prop,papelNoFluxo,roleInFlow,packages/contracts/src/gestao-equipe.ts:32,46,no,,,approved,codex1,
packages-contracts-ts-prop-9289b49a,packages-contracts,1,ts-prop,editaPelaConta,editaByAccount,packages/contracts/src/gestao-equipe.ts:52,5,no,,,approved,codex1,
packages-contracts-ts-prop-94c1d15a,packages-contracts,1,ts-prop,escopoTipo,scopeType,packages/contracts/src/gestao-cadastros.ts:140,79,no,,,approved,codex1,
packages-contracts-ts-prop-99d7d058,packages-contracts,1,ts-prop,chave,key,packages/contracts/src/gestao-equipe.ts:23,1153,no,,,approved,codex1,
packages-contracts-ts-prop-9d3c19f9,packages-contracts,1,ts-prop,fluxoNome,flowName,packages/contracts/src/gestao-fluxo.ts:45,8,no,,,approved,codex1,
packages-contracts-ts-prop-9eb1ebe2,packages-contracts,1,ts-prop,canalNome,channelName,packages/contracts/src/gestao-fluxo.ts:149,29,no,,,approved,codex1,
packages-contracts-ts-prop-9fb96a49,packages-contracts,1,ts-prop,contatoEmail,contactEmail,packages/contracts/src/desk.ts:120,6,no,,,approved,codex1,
packages-contracts-ts-prop-a0f06a50,packages-contracts,1,ts-prop,valor,value,packages/contracts/src/gestao-cadastros.ts:111,1656,no,,,approved,codex1,
packages-contracts-ts-prop-a479e2f9,packages-contracts,1,ts-prop,direcao,direction,packages/contracts/src/gestao-fluxo.ts:101,175,no,,,approved,codex1,
packages-contracts-ts-prop-a642ddf0,packages-contracts,1,ts-prop,contatoTelefone,contactPhone,packages/contracts/src/desk.ts:119,13,no,,,approved,codex1,
packages-contracts-ts-prop-a696cfee,packages-contracts,1,ts-prop,permissoes,permissions,packages/contracts/src/sessao.ts:32,149,no,,,approved,codex1,
packages-contracts-ts-prop-a6d9ab78,packages-contracts,1,ts-prop,usuario,user,packages/contracts/src/sessao.ts:10,347,no,,,approved,codex1,
packages-contracts-ts-prop-aa2170b2,packages-contracts,1,ts-prop,condicao,condition,packages/contracts/src/gestao-cadastros.ts:207,123,no,,,approved,codex1,
packages-contracts-ts-prop-aa86dd0a,packages-contracts,1,ts-prop,filaNome,queueName,packages/contracts/src/desk.ts:114,27,no,,,approved,codex1,
packages-contracts-ts-prop-ac82e9b2,packages-contracts,1,ts-prop,atendenteNome,agentName,packages/contracts/src/desk.ts:214,18,no,,,approved,codex1,
packages-contracts-ts-prop-af208c74,packages-contracts,1,ts-prop,fluxo,flow,packages/contracts/src/gestao-fluxo.ts:321,1172,no,,,approved,codex1,
packages-contracts-ts-prop-b177dee1,packages-contracts,1,ts-prop,ultimaMensagemDe,lastMessageFrom,packages/contracts/src/desk.ts:34,19,no,,,approved,sonnet,
packages-contracts-ts-prop-b3473561,packages-contracts,1,ts-prop,ultimaMensagemEm,lastMessageAt,packages/contracts/src/desk.ts:204,15,no,,,approved,codex1,
